x0 x1 y0
0 0 0
0 1 9.2384
1 0 -9
1 1 0.23847
0.85467 0.90423 0.73397
0.032622 0.62245 5.4521
0.18293 0.60805 4.4394
0.72163 0.73952 0.41757
0.85527 0.78957 -0.41478
0.68554 0.97923 3.1754
0.63759 0.80346 1.897
0.47222 0.62833 1.8011
0.61343 0.64237 0.52888
0.74684 0.46716 -2.537
0.77797 0.60163 -1.5249
0.32757 0.45726 1.5632
0.6882 0.22928 -3.9509
0.12315 0.71185 5.9684
0.40348 0.60967 2.2997
0.27877 0.33273 0.77367
0.2354 0.17227 -0.27035
0.031044 0.21385 1.5206
0.86458 0.24822 -5.91
0.41455 0.57122 1.8048
0.40292 0.11948 -2.452
0.18032 0.027933 -0.75166
0.90734 0.42311 -4.6012
0.60867 0.89013 3.053
0.91497 0.69186 -1.9927
0.057171 0.55058 4.8527
0.0848 0.51883 4.2945
0.43727 0.27987 -1.2911
0.41924 0.13955 -2.2581
0.81666 0.64513 -1.4753
0.36101 0.04546 -2.4501
0.5444 0.89816 3.7759
0.90251 0.67179 -2.0682
0.95973 0.28292 -6.3445
0.72838 0.053995 -5.8596
0.88385 0.97092 1.1091
0.45335 0.15496 -2.6703
0.14852 0.66897 5.3455
0.78463 0.97751 2.1678
0.62458 0.62928 0.28975
0.51329 0.41543 -0.73688
0.82118 0.75645 -0.40888
0.96515 0.16983 -7.6474
0.50652 0.40691 -0.74613
0.90894 0.21899 -6.6388
0.82156 0.036517 -7.0482
0.69773 0.33741 -3.3518
0.55397 0.72114 2.3153
0.45989 0.8864 4.5034
0.48427 0.50838 0.47963
0.40647 0.65327 2.7461
0.83991 0.9347 1.1864
0.68889 0.42546 -2.2614
0.60298 0.42133 -1.574
0.6182 0.31045 -2.8202
0.087406 0.26113 1.7236
0.69169 0.36121 -3.0182
0.72711 0.11556 -5.4729
0.97073 0.88884 -0.58049
0.69175 0.21809 -4.4723
0.059049 0.35347 2.7156
0.43884 0.20552 -2.023
0.28015 0.58756 3.3282
0.0042722 0.28283 2.5187
0.29264 0.062981 -1.4656
0.79561 0.86434 0.92574
0.75854 0.58084 -1.5201
0.22256 0.70764 5.0662
0.42722 0.65621 2.5279
0.15012 0.97281 8.381
0.0091904 0.86769 7.9284
0.93365 0.74324 -1.5125
0.11123 0.96825 8.6134
0.71645 0.51727 -1.7533
0.90844 0.27231 -5.9617
0.77333 0.47909 -2.6923
0.89629 0.73203 -1.4041
0.4724 0.32077 -1.0348
0.36872 0.68709 3.4209
0.73941 0.22209 -4.7836
0.83778 0.080047 -7.0796
0.20372 0.53387 3.5069
0.60964 0.51 -0.6918
0.033506 0.60117 5.2421
0.88518 0.8242 -0.37144
0.40926 0.023589 -3.0116
0.07468 0.44701 3.5956
0.68012 0.17319 -4.4018
0.12738 0.42472 3.1229
0.89729 0.69159 -1.8179
0.29169 0.036134 -1.848
0.15556 0.099765 -0.20069
0.056464 0.33972 3.1823
0.14284 0.0092702 -0.47663
0.22259 0.019704 -1.0662
0.82165 0.15503 -6.3582
0.44371 0.58897 1.6999
0.62686 0.12806 -4.6477
0.11048 0.065031 0.15964
0.54451 0.36484 -1.5481
0.73558 0.22707 -4.4636
0.010468 0.55437 4.936
0.87669 0.17628 -6.7214
0.40713 0.54898 1.6565
0.9666 0.55516 -3.8758
0.016075 0.048788 0.42848
0.59218 0.53503 -0.31875
0.89326 0.22524 -6.3984
0.87073 0.98717 1.4027
0.27794 0.17397 -0.34534
0.547 0.62815 1.5472
0.32242 0.52315 2.2434
0.93765 0.31937 -5.9212
0.67712 0.93021 2.7692
0.89926 0.45068 -4.2413
0.81903 0.23375 -5.5899
0.80647 0.58677 -1.4016
0.41147 0.99056 6.0288
0.94227 0.3781 -5.3039
0.69231 0.49198 -1.764
0.51722 0.28124 -2.1086
0.90154 0.26818 -6.02
0.64797 0.20875 -4.0882
0.098446 0.062258 0.16312
0.18575 0.6612 5.1711
0.30162 0.8734 5.9513
0.74868 0.38537 -3.3933
0.46824 0.21306 -2.1342
0.14009 0.35003 2.2456
0.59258 0.29467 -2.7348
0.85251 0.50817 -3.2047
0.66261 0.60205 -0.28788
0.2426 0.36811 1.4808
0.079272 0.56706 5.4017
0.58515 0.22929 -2.9174
0.22174 0.96241 7.6217
0.53254 0.67929 1.7512
0.32875 0.26971 0.37487
0.81799 0.18928 -5.9655
0.64808 0.91605 2.9181
0.82375 0.51367 -2.8623
0.34746 0.67446 3.5326
0.063794 0.48312 3.9954
0.98861 0.096826 -8.4812
0.39604 0.46166 1.1369
0.7779 0.7938 0.39743
0.24358 0.56285 3.4163
0.8882 0.13801 -6.6876
0.96985 0.090431 -8.3315
0.33038 0.083385 -1.9931
0.27035 0.90771 6.6218
0.15913 0.28586 1.516
0.25336 0.19627 -0.31251
0.31275 0.74606 4.5677
0.85793 0.18542 -6.3907
0.18771 0.49398 3.2556
