x0 x1 y1
0.80109 0.64217 -1.3507
0.34735 0.79722 4.7353
0.85735 0.85223 0.18892
0.93287 0.95924 0.50216
0.61684 0.57786 -0.13457
0.97903 0.25102 -7.0263
0.73761 0.49622 -2.1753
0.58683 0.56261 -0.0036863
0.95439 0.65307 -2.7748
0.27364 0.55482 3.0419
0.39264 0.70095 3.3207
0.77359 0.55858 -1.9115
0.75211 0.27956 -4.4773
0.2574 0.60149 3.6678
0.73111 0.871 1.6373
0.78786 0.47251 -2.9147
0.475 0.9037 4.5252
0.13143 0.38163 2.61
0.3874 0.6702 3.0656
0.26725 0.18383 -0.5137
0.14166 0.044929 -0.4164
0.70174 0.13513 -5.3328
0.20898 0.69603 5.0788
0.43182 0.22553 -1.8
0.34133 0.94486 6.2715
0.68887 0.46185 -1.459
0.48035 0.81556 3.8279
0.86626 0.063383 -7.2172
0.65489 0.66704 0.70155
0.29606 0.69267 4.8507
0.54417 0.20195 -2.7468
0.99413 0.29255 -6.6109
0.63545 0.028559 -5.2989
0.016578 0.1911 1.1971
0.12801 0.42275 3.3206
0.81296 0.76862 -0.20497
0.23328 0.96355 7.5225
0.42909 0.54961 1.4449
0.48642 0.78565 3.2491
0.36654 0.44197 0.99537
0.53157 0.24729 -2.5912
0.18809 0.53202 4.1746
0.11839 0.042267 -0.25882
0.71341 0.87527 1.857
0.034007 0.16304 0.94715
0.37095 0.32552 -0.20381
0.57593 0.31874 -2.3291
0.56362 0.891 3.5121
0.57033 0.34735 -1.9883
0.33594 0.024993 -2.1735
0.83714 0.33254 -4.8045
0.77669 0.031455 -6.5645
0.93842 0.07087 -8.1643
0.84215 0.24011 -5.5309
0.76168 0.63464 -1.032
0.76273 0.41529 -3.2165
0.88612 0.27264 -5.6056
0.15998 0.1612 0.24683
0.28431 0.48511 2.2399
0.81962 0.72412 -0.3779
0.14753 0.89688 7.6341
0.98608 0.37806 -5.8399
0.39645 0.077779 -2.694
0.16287 0.23485 1.0587
0.96192 0.72985 -2.0822
0.8519 0.43265 -3.8998
0.054301 0.32269 2.4215
0.89481 0.42615 -4.446
0.011226 0.58266 5.0647
0.44838 0.77157 3.47
0.72111 0.14907 -4.9593
0.67102 0.30306 -3.2835
0.53975 0.47766 -0.38228
0.1116 0.83389 7.2708
0.49462 0.96936 5.5396
0.002916 0.09095 0.34519
0.68171 0.35122 -3.0625
0.30854 0.19605 -0.81046
0.32175 0.17737 -1.1586
0.64448 0.26627 -3.534
0.46552 0.82497 3.8328
0.65631 0.82554 1.9306
0.19838 0.013603 -0.9717
0.070672 0.84798 7.6496
0.59911 0.10209 -4.4561
0.42188 0.29757 -0.99373
0.9245 0.40746 -4.931
0.020014 0.85675 7.8033
0.12144 0.36718 2.5495
0.80874 0.93331 1.4843
0.17267 0.085957 -0.21401
0.62151 0.92119 3.2352
0.50664 0.90644 4.2363
0.97029 0.59445 -3.5199
0.90172 0.88283 0.15888
0.35183 0.67558 3.4743
0.18028 0.36001 1.9849
0.27671 0.59 3.3672
0.44239 0.62644 2.0794
0.6083 0.74437 1.5992
0.25391 0.30727 0.76446
0.64154 0.95537 3.3767
0.71028 0.75076 0.64347
0.94521 0.71395 -1.7407
0.33004 0.51179 2.0536
0.66363 0.096958 -5.2494
0.52694 0.53874 0.3565
0.24673 0.77508 5.5076
0.047183 0.6202 5.4125
0.086955 0.45556 3.6307
0.50374 0.92642 4.4652
0.02709 0.68292 6.0611
0.74892 0.055638 -6.067
0.49027 0.61835 1.5191
0.91724 0.17318 -7.1538
0.52428 0.11952 -3.6878
0.41093 0.52619 1.3908
0.31729 0.97834 6.8454
0.90914 0.65673 -2.2845
0.35827 0.28294 -0.50472
0.21716 0.86303 6.6715
0.8753 0.60667 -2.4479
0.22027 0.39582 2.1553
0.68023 0.373 -2.8317
0.23008 0.21144 0.067559
0.41556 0.84206 4.503
0.063919 0.80945 7.2581
0.18282 0.7613 5.9729
0.094411 0.15177 0.86553
0.55082 0.5158 -0.1116
0.24331 0.98494 7.6395
0.40128 0.48926 1.1179
0.83112 0.74231 -0.64966
0.37769 0.0016509 -2.7701
0.8747 0.13969 -6.4754
0.10505 0.91398 8.1483
0.79653 0.12976 -6.3206
0.63088 0.11859 -4.6307
0.58764 0.21386 -3.4727
0.061646 0.22352 1.4311
0.51471 0.99581 5.0493
0.99298 0.64432 -3.2482
0.15128 0.44511 3.2227
0.29012 0.52059 2.5831
0.55754 0.70789 1.7422
0.93061 0.25795 -6.4761
0.78283 0.34286 -4.1584
0.73253 0.57173 -1.2239
0.20311 0.061977 -0.77602
0.46005 0.99288 5.5792
0.8898 0.5053 -3.4493
0.042868 0.80008 7.2147
0.69417 0.94352 2.732
0.45316 0.46691 0.73687
0.96759 0.010491 -8.6492
0.075775 0.79223 7.1185
0.091882 0.73487 6.3962
0.60129 0.39221 -1.8362
0.84694 0.40118 -4.2151
0.30425 0.10774 -1.5048
