x0 y0 
0.62227 -0.9614
0.10534 -0.7385
0.31053 -0.0050603
0.56118 0.74061
0.60619 -0.35465
0.32595 -0.00017396
0.47748 0.7386
0.4756 0.72189
0.58001 0.39524
0.28058 -0.059273
0.32363 -0.00039404
0.79863 -5.0186
0.56586 0.66979
0.55104 0.86128
0.078475 -0.19454
0.24648 -0.23453
0.49927 0.9049
0.35809 0.0064557
0.026406 1.7481
0.94297 11.487
0.68308 -3.8315
0.70612 -4.8609
0.54473 0.91483
0.59452 0.018001
0.0728 -0.03713
0.24046 -0.27874
0.52347 0.98627
0.36321 0.011279
0.36685 0.015837
0.45728 0.55118
0.15332 -0.96976
0.29343 -0.026406
0.053594 0.60182
0.01061 2.5034
0.6991 -4.5668
0.3544 0.0039962
0.40542 0.14236
0.42193 0.24697
0.31858 -0.0013794
0.21861 -0.46493
0.037235 1.2627
0.93644 10.682
0.78187 -5.6768
0.96342 13.684
0.42173 0.24548
0.39259 0.082507
0.024917 1.8172
0.37674 0.033758
0.04611 0.89207
0.43521 0.35124
0.61924 -0.83934
0.68287 -3.8214
0.29104 -0.031292
0.98183 15.1
0.55345 0.83658
0.18738 -0.75443
0.075776 -0.12151
0.79434 -5.2213
0.30764 -0.007215
0.12561 -0.93875
0.70311 -4.7375
0.18448 -0.77921
0.18432 -0.78054
0.35569 0.0047679
0.12924 -0.95736
0.81185 -4.2452
0.87267 1.9656
0.39008 0.072982
0.84352 -1.5014
0.26169 -0.14
0.47566 0.72238
0.66243 -2.8177
0.96289 13.634
0.29116 -0.031041
0.67688 -3.5307
0.65048 -2.2321
0.68024 -3.6947
0.87349 2.0738
0.50054 0.91245
0.28749 -0.039561
