x0 y0 
0 3.0272
0.012658 2.4033
0.025316 1.7986
0.037975 1.2308
0.050633 0.71407
0.063291 0.25925
0.075949 -0.1263
0.088608 -0.43866
0.10127 -0.67714
0.11392 -0.84404
0.12658 -0.9442
0.13924 -0.98459
0.1519 -0.97376
0.16456 -0.92136
0.17722 -0.83755
0.18987 -0.73251
0.20253 -0.61593
0.21519 -0.49661
0.22785 -0.38209
0.24051 -0.27839
0.25316 -0.18981
0.26582 -0.11885
0.27848 -0.066259
0.29114 -0.031083
0.3038 -0.010899
0.31646 -0.0020627
0.32911 -3.2438e-005
0.34177 0.00025917
0.35443 0.0040133
0.36709 0.016165
0.37975 0.040995
0.39241 0.081775
0.40506 0.14046
0.41772 0.21746
0.43038 0.31145
0.44304 0.41933
0.4557 0.53619
0.46835 0.6555
0.48101 0.76927
0.49367 0.86835
0.50633 0.94283
0.51899 0.98248
0.53165 0.97727
0.5443 0.91784
0.55696 0.79611
0.56962 0.60577
0.58228 0.34278
0.59494 0.005795
0.60759 -0.40345
0.62025 -0.8799
0.63291 -1.415
0.64557 -1.9969
0.65823 -2.61
0.67089 -3.2361
0.68354 -3.8538
0.6962 -4.4398
0.70886 -4.9694
0.72152 -5.4168
0.73418 -5.7567
0.74684 -5.9646
0.75949 -6.018
0.77215 -5.8974
0.78481 -5.5871
0.79747 -5.076
0.81013 -4.3587
0.82278 -3.4359
0.83544 -2.3146
0.8481 -1.009
0.86076 0.45979
0.87342 2.0638
0.88608 3.7687
0.89873 5.5338
0.91139 7.3138
0.92405 9.0588
0.93671 10.716
0.94937 12.232
0.96203 13.552
0.97468 14.624
0.98734 15.398
1 15.83
