x0 y0 
0 3.0272
0.001001 2.9776
0.002002 2.928
0.003003 2.8785
0.004004 2.8289
0.005005 2.7794
0.006006 2.73
0.007007 2.6806
0.008008 2.6312
0.009009 2.582
0.01001 2.5328
0.011011 2.4838
0.012012 2.4348
0.013013 2.386
0.014014 2.3372
0.015015 2.2887
0.016016 2.2402
0.017017 2.1919
0.018018 2.1438
0.019019 2.0958
0.02002 2.0481
0.021021 2.0005
0.022022 1.9531
0.023023 1.9059
0.024024 1.8589
0.025025 1.8122
0.026026 1.7657
0.027027 1.7194
0.028028 1.6734
0.029029 1.6276
0.03003 1.5821
0.031031 1.5368
0.032032 1.4918
0.033033 1.4471
0.034034 1.4027
0.035035 1.3586
0.036036 1.3148
0.037037 1.2713
0.038038 1.2281
0.039039 1.1852
0.04004 1.1427
0.041041 1.1005
0.042042 1.0586
0.043043 1.0171
0.044044 0.97592
0.045045 0.93511
0.046046 0.89466
0.047047 0.85458
0.048048 0.81486
0.049049 0.77553
0.05005 0.73658
0.051051 0.69801
0.052052 0.65983
0.053053 0.62205
0.054054 0.58467
0.055055 0.54769
0.056056 0.51112
0.057057 0.47496
0.058058 0.43922
0.059059 0.40389
0.06006 0.36899
0.061061 0.33451
0.062062 0.30046
0.063063 0.26685
0.064064 0.23366
0.065065 0.20092
0.066066 0.16861
0.067067 0.13675
0.068068 0.10533
0.069069 0.074352
0.07007 0.043827
0.071071 0.013754
0.072072 -0.015868
0.073073 -0.045035
0.074074 -0.073746
0.075075 -0.102
0.076076 -0.1298
0.077077 -0.15713
0.078078 -0.18401
0.079079 -0.21042
0.08008 -0.23638
0.081081 -0.26186
0.082082 -0.28689
0.083083 -0.31145
0.084084 -0.33555
0.085085 -0.35918
0.086086 -0.38235
0.087087 -0.40506
0.088088 -0.4273
0.089089 -0.44908
0.09009 -0.47039
0.091091 -0.49124
0.092092 -0.51163
0.093093 -0.53156
0.094094 -0.55103
0.095095 -0.57004
0.096096 -0.58859
0.097097 -0.60668
0.098098 -0.62432
0.099099 -0.6415
0.1001 -0.65823
0.1011 -0.67451
0.1021 -0.69034
0.1031 -0.70572
0.1041 -0.72066
0.10511 -0.73515
0.10611 -0.74921
0.10711 -0.76282
0.10811 -0.776
0.10911 -0.78874
0.11011 -0.80105
0.11111 -0.81293
0.11211 -0.82438
0.11311 -0.83542
0.11411 -0.84603
0.11512 -0.85622
0.11612 -0.866
0.11712 -0.87536
0.11812 -0.88432
0.11912 -0.89287
0.12012 -0.90102
0.12112 -0.90877
0.12212 -0.91613
0.12312 -0.92309
0.12412 -0.92967
0.12513 -0.93587
0.12613 -0.94168
0.12713 -0.94712
0.12813 -0.95218
0.12913 -0.95688
0.13013 -0.96121
0.13113 -0.96518
0.13213 -0.96879
0.13313 -0.97206
0.13413 -0.97497
0.13514 -0.97754
0.13614 -0.97977
0.13714 -0.98167
0.13814 -0.98324
0.13914 -0.98448
0.14014 -0.9854
0.14114 -0.986
0.14214 -0.98629
0.14314 -0.98628
0.14414 -0.98596
0.14515 -0.98534
0.14615 -0.98443
0.14715 -0.98324
0.14815 -0.98175
0.14915 -0.97999
0.15015 -0.97796
0.15115 -0.97565
0.15215 -0.97309
0.15315 -0.97026
0.15415 -0.96718
0.15516 -0.96385
0.15616 -0.96028
0.15716 -0.95647
0.15816 -0.95242
0.15916 -0.94814
0.16016 -0.94365
0.16116 -0.93893
0.16216 -0.934
0.16316 -0.92886
0.16416 -0.92351
0.16517 -0.91797
0.16617 -0.91224
0.16717 -0.90631
0.16817 -0.90021
0.16917 -0.89392
0.17017 -0.88746
0.17117 -0.88084
0.17217 -0.87405
0.17317 -0.8671
0.17417 -0.86
0.17518 -0.85276
0.17618 -0.84537
0.17718 -0.83784
0.17818 -0.83018
0.17918 -0.82239
0.18018 -0.81448
0.18118 -0.80645
0.18218 -0.79831
0.18318 -0.79006
0.18418 -0.78171
0.18519 -0.77326
0.18619 -0.76471
0.18719 -0.75608
0.18819 -0.74736
0.18919 -0.73856
0.19019 -0.72969
0.19119 -0.72075
0.19219 -0.71174
0.19319 -0.70267
0.19419 -0.69355
0.1952 -0.68437
0.1962 -0.67514
0.1972 -0.66587
0.1982 -0.65657
0.1992 -0.64722
0.2002 -0.63785
0.2012 -0.62845
0.2022 -0.61903
0.2032 -0.60959
0.2042 -0.60014
0.20521 -0.59068
0.20621 -0.58121
0.20721 -0.57174
0.20821 -0.56227
0.20921 -0.55281
0.21021 -0.54336
0.21121 -0.53392
0.21221 -0.5245
0.21321 -0.5151
0.21421 -0.50572
0.21522 -0.49637
0.21622 -0.48705
0.21722 -0.47777
0.21822 -0.46852
0.21922 -0.45932
0.22022 -0.45015
0.22122 -0.44104
0.22222 -0.43197
0.22322 -0.42296
0.22422 -0.414
0.22523 -0.40511
0.22623 -0.39627
0.22723 -0.3875
0.22823 -0.37879
0.22923 -0.37016
0.23023 -0.3616
0.23123 -0.35311
0.23223 -0.3447
0.23323 -0.33636
0.23423 -0.32811
0.23524 -0.31994
0.23624 -0.31186
0.23724 -0.30387
0.23824 -0.29596
0.23924 -0.28815
0.24024 -0.28043
0.24124 -0.2728
0.24224 -0.26527
