x0 y0
0 3.0272
1 15.83
0.65537 -2.4699
0.94239 11.418
0.032668 1.4634
0.96925 14.198
0.83577 -2.283
0.51719 0.97936
0.016761 2.2043
0.59614 -0.030177
0.80309 -4.7828
0.80268 -4.8058
0.065677 0.18111
0.73698 -5.8151
0.14756 -0.98266
0.8959 5.1351
0.22208 -0.43324
0.51788 0.98067
0.12148 -0.91142
0.53124 0.97823
0.14157 -0.98617
0.054162 0.58066
0.41812 0.22016
0.014148 2.3307
0.38921 0.069845
0.55809 0.78197
0.082826 -0.30519
0.49957 0.90676
0.12687 -0.94574
0.57569 0.48887
0.61783 -0.78403
0.8855 3.6888
0.49746 0.89366
0.39991 0.11436
0.086359 -0.38858
0.45915 0.56878
0.83808 -2.0572
0.57951 0.40657
0.27046 -0.097481
0.54609 0.9046
0.23391 -0.33077
0.10851 -0.78114
0.9549 12.837
0.16821 -0.89997
0.022692 1.9215
0.14145 -0.98613
0.038802 1.1954
0.3932 0.084911
0.80849 -4.4629
0.20658 -0.57768
0.0031492 2.8712
0.26661 -0.11506
0.90068 5.8073
0.8876 3.979
0.70152 -4.6704
0.58639 0.24145
0.8088 -4.4434
0.26694 -0.11349
0.8105 -4.3344
0.10431 -0.72366
0.093814 -0.54563
0.11164 -0.819
0.75476 -6.0175
0.5937 0.041977
0.77619 -5.8197
0.10688 -0.75979
0.65916 -2.6557
0.55121 0.85956
0.62738 -1.1746
0.96026 13.382
0.43098 0.31631
0.72262 -5.451
0.89147 4.5155
0.82036 -3.6283
0.60391 -0.27694
0.96435 13.769
0.34598 0.00086993
0.25869 -0.15659
0.44335 0.42209
0.72484 -5.5173
