x0 y0 
0.016666 0.49997
0.31529 -0.46217
0.61648 0.49491
0.80002 0.00047936
0.083918 0.484
0.89598 0.12593
0.58847 -0.35433
0.11181 -0.36257
0.74886 -0.99936
0.57877 -0.61861
0.67509 0.70509
0.60074 0.023373
0.76866 -0.83309
0.35264 -0.99655
0.04955 0.9999
0.1162 -0.48732
0.49903 0.030323
0.034603 0.88527
0.45445 0.99026
0.46951 0.81795
0.22821 0.77471
0.96383 -0.90715
0.092804 0.22415
0.11855 -0.55044
0.92316 -0.66503
0.050844 0.99965
0.16711 -0.85894
0.77312 -0.74754
0.63147 0.83527
0.32208 -0.63947
0.56697 -0.86115
0.55026 -0.99997
0.60714 0.22245
0.59106 -0.27732
0.76044 -0.94665
0.62486 0.7041
0.19471 -0.16535
0.59357 -0.20067
0.90995 -0.30757
0.88584 0.43023
0.45688 0.97673
0.077972 0.6381
0.84542 0.98965
0.60027 0.0085074
0.73534 -0.89576
0.43591 0.90366
0.6223 0.6446
0.38932 -0.32919
0.91945 -0.57361
0.59281 -0.22382
0.32323 -0.66682
0.086524 0.41083
0.66665 0.86635
0.34822 -0.99843
0.39046 -0.2953
0.90431 -0.13498
0.73143 -0.83456
0.79048 -0.29478
0.91432 -0.43488
0.48397 0.48272
0.5469 -0.99527
0.7299 -0.80726
0.92885 -0.78718
0.90364 -0.11402
0.45695 0.97623
0.81586 0.4779
0.64974 0.99997
0.64237 0.97139
0.42426 0.69057
0.89803 0.061815
0.92954 -0.80043
0.54543 -0.98973
0.83087 0.82476
0.47795 0.63862
0.63112 0.82915
0.83103 0.82762
0.20035 0.01089
0.51601 -0.48203
0.92978 -0.80501
0.96315 -0.91586
