x0 y0 
0 0
0.012658 0.38727
0.025316 0.7141
0.037975 0.92948
0.050633 0.9998
0.063291 0.91408
0.075949 0.68571
0.088608 0.35031
0.10127 -0.039757
0.11392 -0.42362
0.12658 -0.74137
0.13924 -0.94341
0.1519 -0.99822
0.16456 -0.89724
0.17722 -0.65623
0.18987 -0.3128
0.20253 0.07945
0.21519 0.4593
0.22785 0.76746
0.24051 0.95585
0.25316 0.99506
0.26582 0.87898
0.27848 0.62571
0.29114 0.27479
0.3038 -0.11902
0.31646 -0.49425
0.32911 -0.79234
0.34177 -0.96678
0.35443 -0.99033
0.36709 -0.85932
0.37975 -0.5942
0.39241 -0.23634
0.40506 0.1584
0.41772 0.52842
0.43038 0.81597
0.44304 0.97618
0.4557 0.98403
0.46835 0.83831
0.48101 0.56175
0.49367 0.19753
0.50633 -0.19753
0.51899 -0.56175
0.53165 -0.83831
0.5443 -0.98403
0.55696 -0.97618
0.56962 -0.81597
0.58228 -0.52842
0.59494 -0.1584
0.60759 0.23634
0.62025 0.5942
0.63291 0.85932
0.64557 0.99033
0.65823 0.96678
0.67089 0.79234
0.68354 0.49425
0.6962 0.11902
0.70886 -0.27479
0.72152 -0.62571
0.73418 -0.87898
0.74684 -0.99506
0.75949 -0.95585
0.77215 -0.76746
0.78481 -0.4593
0.79747 -0.07945
0.81013 0.3128
0.82278 0.65623
0.83544 0.89724
0.8481 0.99822
0.86076 0.94341
0.87342 0.74137
0.88608 0.42362
0.89873 0.039757
0.91139 -0.35031
0.92405 -0.68571
0.93671 -0.91408
0.94937 -0.9998
0.96203 -0.92948
0.97468 -0.7141
0.98734 -0.38727
1 -1.2246e-015
