x0 y0
0 0
1 -1.2246e-015
0.56476 -0.89441
0.41165 0.35797
0.57251 -0.76022
0.76266 -0.9219
0.1697 -0.8146
0.097617 0.074793
0.064162 0.90265
0.94744 -0.99677
0.70669 -0.20868
0.17203 -0.76992
0.4684 0.8376
0.3765 -0.67296
0.451 0.9995
0.077443 0.65081
0.18341 -0.49798
0.73844 -0.93483
0.49104 0.27789
0.7858 -0.43142
0.37939 -0.6032
0.26918 0.82389
0.75522 -0.98659
0.44122 0.96221
0.28309 0.50652
0.10563 -0.17592
0.358 -0.9686
0.33172 -0.83954
0.24205 0.969
0.81193 0.36604
0.54261 -0.97317
0.92376 -0.67907
0.71816 -0.53999
0.58484 -0.4585
0.76439 -0.89961
0.8365 0.91139
0.52334 -0.66921
0.74856 -0.99898
0.6918 0.25486
0.028966 0.7895
0.25115 0.99934
0.76154 -0.93494
0.17355 -0.73856
0.3356 -0.8994
0.45752 0.97221
0.28448 0.46861
0.62735 0.75734
0.60407 0.12745
0.4182 0.5412
0.76056 -0.94549
0.68444 0.46953
0.41462 0.44321
0.019033 0.56293
0.53875 -0.93819
0.14442 -0.98466
0.69422 0.18049
0.18322 -0.50307
0.47728 0.65471
0.60019 0.0058794
0.76934 -0.82101
0.10182 -0.057108
0.65956 0.95519
0.98734 -0.3873
0.54089 -0.95935
0.60342 0.10727
0.80933 0.289
0.68844 0.35533
0.64162 0.96553
0.81325 0.40444
0.90166 -0.052205
0.47052 0.79926
0.77044 -0.80075
0.20854 0.26513
0.38583 -0.43074
0.78696 -0.39838
0.41808 0.53783
0.24096 0.95991
0.8679 0.84601
0.85767 0.97108
0.13842 -0.93454
