x0 y0 
0 0
0.001001 0.031442
0.002002 0.062853
0.003003 0.094202
0.004004 0.12546
0.005005 0.15659
0.006006 0.18757
0.007007 0.21836
0.008008 0.24893
0.009009 0.27926
0.01001 0.30932
0.011011 0.33906
0.012012 0.36848
0.013013 0.39752
0.014014 0.42618
0.015015 0.45441
0.016016 0.48219
0.017017 0.5095
0.018018 0.5363
0.019019 0.56258
0.02002 0.58829
0.021021 0.61343
0.022022 0.63796
0.023023 0.66185
0.024024 0.6851
0.025025 0.70766
0.026026 0.72953
0.027027 0.75067
0.028028 0.77107
0.029029 0.79071
0.03003 0.80957
0.031031 0.82763
0.032032 0.84487
0.033033 0.86127
0.034034 0.87682
0.035035 0.89151
0.036036 0.90531
0.037037 0.91822
0.038038 0.93022
0.039039 0.9413
0.04004 0.95144
0.041041 0.96065
0.042042 0.96891
0.043043 0.97621
0.044044 0.98255
0.045045 0.98791
0.046046 0.99229
0.047047 0.9957
0.048048 0.99812
0.049049 0.99955
0.05005 1
0.051051 0.99945
0.052052 0.99792
0.053053 0.9954
0.054054 0.9919
0.055055 0.98742
0.056056 0.98196
0.057057 0.97552
0.058058 0.96813
0.059059 0.95977
0.06006 0.95047
0.061061 0.94023
0.062062 0.92906
0.063063 0.91697
0.064064 0.90397
0.065065 0.89008
0.066066 0.8753
0.067067 0.85967
0.068068 0.84318
0.069069 0.82586
0.07007 0.80772
0.071071 0.78878
0.072072 0.76907
0.073073 0.74859
0.074074 0.72737
0.075075 0.70544
0.076076 0.6828
0.077077 0.65949
0.078078 0.63553
0.079079 0.61094
0.08008 0.58575
0.081081 0.55997
0.082082 0.53365
0.083083 0.50679
0.084084 0.47944
0.085085 0.45161
0.086086 0.42333
0.087087 0.39464
0.088088 0.36555
0.089089 0.3361
0.09009 0.30632
0.091091 0.27624
0.092092 0.24589
0.093093 0.21529
0.094094 0.18448
0.095095 0.15348
0.096096 0.12234
0.097097 0.091071
0.098098 0.059714
0.099099 0.028299
0.1001 -0.0031447
0.1011 -0.034585
0.1021 -0.065991
0.1031 -0.097333
0.1041 -0.12858
0.10511 -0.15969
0.10611 -0.19065
0.10711 -0.22143
0.10811 -0.25198
0.10911 -0.28228
0.11011 -0.31231
0.11111 -0.34202
0.11211 -0.3714
0.11311 -0.40041
0.11411 -0.42902
0.11512 -0.45721
0.11612 -0.48495
0.11712 -0.5122
0.11812 -0.53896
0.11912 -0.56517
0.12012 -0.59083
0.12112 -0.61591
0.12212 -0.64038
0.12312 -0.66421
0.12412 -0.68738
0.12513 -0.70988
0.12613 -0.73168
0.12713 -0.75275
0.12813 -0.77307
0.12913 -0.79263
0.13013 -0.81141
0.13113 -0.82939
0.13213 -0.84654
0.13313 -0.86286
0.13413 -0.87833
0.13514 -0.89293
0.13614 -0.90664
0.13714 -0.91946
0.13814 -0.93137
0.13914 -0.94235
0.14014 -0.95241
0.14114 -0.96152
0.14214 -0.96968
0.14314 -0.97689
0.14414 -0.98313
0.14515 -0.98839
0.14615 -0.99268
0.14715 -0.99599
0.14815 -0.99831
0.14915 -0.99964
0.15015 -0.99999
0.15115 -0.99935
0.15215 -0.99772
0.15315 -0.9951
0.15415 -0.9915
0.15516 -0.98691
0.15616 -0.98136
0.15716 -0.97483
0.15816 -0.96734
0.15916 -0.95889
0.16016 -0.94949
0.16116 -0.93915
0.16216 -0.92789
0.16316 -0.91571
0.16416 -0.90262
0.16517 -0.88864
0.16617 -0.87378
0.16717 -0.85806
0.16817 -0.84149
0.16917 -0.82408
0.17017 -0.80586
0.17117 -0.78685
0.17217 -0.76705
0.17317 -0.7465
0.17417 -0.72521
0.17518 -0.7032
0.17618 -0.6805
0.17718 -0.65713
0.17818 -0.6331
0.17918 -0.60845
0.18018 -0.5832
0.18118 -0.55737
0.18218 -0.53099
0.18318 -0.50408
0.18418 -0.47668
0.18519 -0.4488
0.18619 -0.42048
0.18719 -0.39174
0.18819 -0.36262
0.18919 -0.33314
0.19019 -0.30333
0.19119 -0.27322
0.19219 -0.24284
0.19319 -0.21222
0.19419 -0.18139
0.1952 -0.15037
0.1962 -0.11922
0.1972 -0.087939
0.1982 -0.056575
0.1992 -0.025155
0.2002 0.0062894
0.2012 0.037728
0.2022 0.069129
0.2032 0.10046
0.2042 0.1317
0.20521 0.1628
0.20621 0.19374
0.20721 0.22449
0.20821 0.25502
0.20921 0.2853
0.21021 0.31529
0.21121 0.34497
0.21221 0.37431
0.21321 0.40329
0.21421 0.43186
0.21522 0.46
0.21622 0.48769
0.21722 0.5149
0.21822 0.5416
0.21922 0.56777
0.22022 0.59337
0.22122 0.61838
0.22222 0.64279
0.22322 0.66656
0.22422 0.68967
0.22523 0.71209
0.22623 0.73382
0.22723 0.75481
0.22823 0.77506
0.22923 0.79455
0.23023 0.81325
0.23123 0.83114
0.23223 0.84821
0.23323 0.86445
0.23423 0.87983
0.23524 0.89434
0.23624 0.90796
0.23724 0.92069
0.23824 0.93251
0.23924 0.9434
0.24024 0.95336
0.24124 0.96238
0.24224 0.97045
0.24324 0.97756
0.24424 0.9837
0.24525 0.98886
0.24625 0.99305
0.24725 0.99626
0.24825 0.99849
0.24925 0.99972
0.25025 0.99997
0.25125 0.99923
0.25225 0.9975
0.25325 0.99478
0.25425 0.99108
0.25526 0.9864
0.25626 0.98075
0.25726 0.97412
0.25826 0.96653
0.25926 0.95799
0.26026 0.9485
0.26126 0.93807
0.26226 0.92671
0.26326 0.91444
0.26426 0.90126
0.26527 0.88719
0.26627 0.87225
0.26727 0.85644
0.26827 0.83978
0.26927 0.8223
0.27027 0.804
0.27127 0.7849
0.27227 0.76503
0.27327 0.74441
0.27427 0.72304
0.27528 0.70097
0.27628 0.67819
0.27728 0.65475
0.27828 0.63066
0.27928 0.60595
0.28028 0.58064
0.28128 0.55475
0.28228 0.52832
0.28328 0.50136
0.28428 0.47391
0.28529 0.44599
0.28629 0.41762
0.28729 0.38885
0.28829 0.35969
0.28929 0.33017
0.29029 0.30033
0.29129 0.27019
0.29229 0.23979
0.29329 0.20914
0.29429 0.17829
0.2953 0.14727
0.2963 0.11609
0.2973 0.084806
0.2983 0.053435
0.2993 0.022011
0.3003 -0.0094341
0.3013 -0.04087
0.3023 -0.072266
0.3033 -0.10359
0.3043 -0.13481
0.30531 -0.1659
0.30631 -0.19682
0.30731 -0.22755
0.30831 -0.25806
0.30931 -0.28831
0.31031 -0.31827
0.31131 -0.34792
0.31231 -0.37723
0.31331 -0.40616
0.31431 -0.43469
0.31532 -0.46279
