x0 y0
0 0
1 -1.2246e-015
0.67742 0.65134
0.45472 0.98904
0.23095 0.82614
0.90732 -0.22783
0.86836 0.83825
0.095046 0.15502
0.16344 -0.91223
0.30328 -0.10301
0.51396 -0.42457
0.95009 -1
0.35945 -0.95628
0.95573 -0.98387
0.8865 0.41159
0.4571 0.97524
0.70649 -0.2024
0.094572 0.16969
0.020938 0.61137
0.78355 -0.49412
0.84443 0.98471
0.19075 -0.28649
0.21554 0.46917
0.79614 -0.12085
0.0062068 0.19376
0.49499 0.15671
0.00066995 0.021046
0.45112 0.99938
0.16655 -0.8679
0.70052 -0.016307
0.27815 0.63372
0.906 -0.18726
0.59029 -0.30036
0.71481 -0.44875
0.66501 0.89084
0.08998 0.30962
0.88604 0.4247
0.75742 -0.97294
0.74356 -0.97958
0.87183 0.77395
