x0 x1 y0
0 0 308.13
0 1 17.508
1 0 10.961
1 1 145.87
0.4434 0.023866 20.564
0.72445 0.1851 21.561
0.40202 0.68208 47.817
0.3611 0.14915 28.53
0.27147 0.53865 15.998
0.39433 0.81149 72.41
0.3125 0.71833 37.328
0.00019946 0.56088 89.53
0.78929 0.42027 44.641
0.66279 0.19429 14.823
0.59955 0.92688 152.48
0.17897 0.080837 87.494
0.60166 0.41308 24.24
0.43069 0.80107 76.1
0.62902 0.28319 15.022
0.99675 0.7961 82.458
0.56928 0.59034 48.341
0.056015 0.34017 100.09
0.70308 0.62518 84.861
0.86653 0.98339 183.3
0.24724 0.173 44.863
0.52578 0.75318 78.422
0.28697 0.34814 21.164
0.68735 0.22346 20.073
0.020075 0.99292 11.935
0.99051 0.25227 2.1293
0.1218 0.016354 146.94
0.09555 0.58118 22.435
0.039291 0.44629 85.266
0.52481 0.60091 43.244
0.48082 0.6758 53.616
0.19645 0.26663 39.335
0.11902 0.85164 0.52804
0.52616 0.28361 3.8517
0.45865 0.58179 34.77
0.4199 0.27137 12.588
