x0 y0
0 0.040762
1 0.44933
0.13873 0.071
0.89259 0.69049
0.97094 0.50471
0.30226 0.13657
0.60155 0.45212
0.33321 0.15456
0.16159 0.077796
0.76997 0.88681
0.66773 0.58915
0.26634 0.11829
0.96229 0.52248
0.88943 0.69926
0.913 0.63636
0.87977 0.72682
0.57751 0.41068
0.19306 0.088236
0.038149 0.047482
0.95243 0.5435
0.42495 0.22309
0.13828 0.070871
0.43083 0.22839
0.43169 0.22918
0.18356 0.084943
0.67974 0.61814
0.55001 0.36789
0.58883 0.42969
0.27089 0.12046
0.7552 0.83594
0.26441 0.11738
0.23545 0.10454
0.48715 0.2861
0.66697 0.58735
0.014122 0.043131
0.36486 0.17542
0.5511 0.36949
0.58144 0.41718
0.12719 0.067797
0.62249 0.49163
0.23114 0.10275
0.28824 0.12912
0.14193 0.071915
0.7982 0.99283
0.011799 0.042732
0.7282 0.75037
0.81963 0.92449
0.98506 0.477
0.39388 0.19701
0.71675 0.71676
0.54603 0.36208
0.29082 0.13046
0.68238 0.62469
0.034691 0.04683
0.32399 0.14896
0.24559 0.10886
0.91227 0.63821
0.84729 0.82764
0.84489 0.83564
0.23753 0.10541
0.94582 0.55806
0.87608 0.73764
0.84793 0.82554
0.59725 0.44441
0.55872 0.38094
0.77882 0.91876
0.45615 0.25274
0.89496 0.68398
0.49022 0.28963
0.41944 0.21823
0.22547 0.10045
0.30749 0.13945
0.96454 0.5178
0.055228 0.050839
0.38572 0.19068
0.55715 0.37856
0.34052 0.15915
0.89193 0.69232
0.84801 0.82529
0.41449 0.21395
0.15679 0.07632
0.74088 0.7894
0.56011 0.38306
0.59899 0.44752
0.75552 0.837
0.14422 0.072576
0.82149 0.91762
0.909 0.64662
0.66428 0.58107
0.75937 0.85
0.0094531 0.042333
0.91625 0.62813
0.73403 0.76806
0.97006 0.50649
0.37997 0.18635
0.55283 0.37206
0.33286 0.15434
0.23303 0.10353
0.33126 0.15336
0.43389 0.2312
0.70454 0.68262
0.49599 0.2964
0.65327 0.55603
0.60142 0.4519
0.48825 0.28737
0.17812 0.083114
0.94223 0.56613
0.44051 0.23741
0.28679 0.12837
0.48285 0.28122
0.84078 0.84949
0.31344 0.14281
0.95793 0.53169
0.6084 0.46469
0.72938 0.7539
0.78535 0.94307
0.5104 0.31399
0.43609 0.23325
0.45563 0.25221
0.5808 0.41612
0.69249 0.65049
0.61148 0.47045
0.85562 0.80054
0.28779 0.12888
0.78005 0.9233
0.12232 0.066489
0.27217 0.12108
0.99414 0.45999
0.1364 0.070341
0.16825 0.0799
0.40167 0.20325
0.22767 0.10133
0.90177 0.6656
0.91042 0.64295
0.16925 0.080217
0.67134 0.59771
0.33233 0.15402
0.8293 0.88941
0.75067 0.82091
0.11511 0.064598
0.056585 0.051116
0.52326 0.33056
0.80022 0.9991
0.9826 0.48172
0.8093 0.96348
0.45346 0.25003
0.80884 0.96525
0.37864 0.18536
0.68648 0.63503
0.81272 0.9504
0.56228 0.3864
0.56668 0.39326
0.016498 0.043543
0.66807 0.58994
0.11999 0.065871
0.32644 0.15043
0.65451 0.5588
0.29404 0.13215
0.75742 0.8434
0.77482 0.90419
