x0 y0 
0 0.040762
0.001001 0.040926
0.002002 0.04109
0.003003 0.041255
0.004004 0.04142
0.005005 0.041586
0.006006 0.041753
0.007007 0.041921
0.008008 0.042089
0.009009 0.042258
0.01001 0.042427
0.011011 0.042598
0.012012 0.042769
0.013013 0.04294
0.014014 0.043112
0.015015 0.043285
0.016016 0.043459
0.017017 0.043633
0.018018 0.043808
0.019019 0.043984
0.02002 0.044161
0.021021 0.044338
0.022022 0.044516
0.023023 0.044694
0.024024 0.044874
0.025025 0.045054
0.026026 0.045234
0.027027 0.045416
0.028028 0.045598
0.029029 0.045781
0.03003 0.045965
0.031031 0.046149
0.032032 0.046334
0.033033 0.04652
0.034034 0.046707
0.035035 0.046894
0.036036 0.047082
0.037037 0.047271
0.038038 0.047461
0.039039 0.047651
0.04004 0.047843
0.041041 0.048034
0.042042 0.048227
0.043043 0.048421
0.044044 0.048615
0.045045 0.04881
0.046046 0.049006
0.047047 0.049202
0.048048 0.0494
0.049049 0.049598
0.05005 0.049797
0.051051 0.049997
0.052052 0.050197
0.053053 0.050399
0.054054 0.050601
0.055055 0.050804
0.056056 0.051008
0.057057 0.051212
0.058058 0.051418
0.059059 0.051624
0.06006 0.051831
0.061061 0.052039
0.062062 0.052248
0.063063 0.052458
0.064064 0.052668
0.065065 0.052879
0.066066 0.053092
0.067067 0.053305
0.068068 0.053519
0.069069 0.053733
0.07007 0.053949
0.071071 0.054165
0.072072 0.054383
0.073073 0.054601
0.074074 0.05482
0.075075 0.05504
0.076076 0.055261
0.077077 0.055482
0.078078 0.055705
0.079079 0.055928
0.08008 0.056153
0.081081 0.056378
0.082082 0.056604
0.083083 0.056831
0.084084 0.057059
0.085085 0.057288
0.086086 0.057518
0.087087 0.057749
0.088088 0.057981
0.089089 0.058213
0.09009 0.058447
0.091091 0.058681
0.092092 0.058917
0.093093 0.059153
0.094094 0.05939
0.095095 0.059629
0.096096 0.059868
0.097097 0.060108
0.098098 0.060349
0.099099 0.060591
0.1001 0.060834
0.1011 0.061078
0.1021 0.061324
0.1031 0.06157
0.1041 0.061817
0.10511 0.062065
0.10611 0.062314
0.10711 0.062564
0.10811 0.062815
0.10911 0.063067
0.11011 0.06332
0.11111 0.063574
0.11211 0.063829
0.11311 0.064085
0.11411 0.064342
0.11512 0.0646
0.11612 0.064859
0.11712 0.065119
0.11812 0.065381
0.11912 0.065643
0.12012 0.065906
0.12112 0.066171
0.12212 0.066436
0.12312 0.066703
0.12412 0.06697
0.12513 0.067239
0.12613 0.067509
0.12713 0.06778
0.12813 0.068052
0.12913 0.068325
0.13013 0.068599
0.13113 0.068874
0.13213 0.06915
0.13313 0.069428
0.13413 0.069706
0.13514 0.069986
0.13614 0.070267
0.13714 0.070549
0.13814 0.070832
0.13914 0.071116
0.14014 0.071401
0.14114 0.071688
0.14214 0.071975
0.14314 0.072264
0.14414 0.072554
0.14515 0.072845
0.14615 0.073137
0.14715 0.073431
0.14815 0.073725
0.14915 0.074021
0.15015 0.074318
0.15115 0.074616
0.15215 0.074916
0.15315 0.075216
0.15415 0.075518
0.15516 0.075821
0.15616 0.076125
0.15716 0.076431
0.15816 0.076737
0.15916 0.077045
0.16016 0.077354
0.16116 0.077665
0.16216 0.077976
0.16316 0.078289
0.16416 0.078603
0.16517 0.078919
0.16617 0.079235
0.16717 0.079553
0.16817 0.079872
0.16917 0.080193
0.17017 0.080514
0.17117 0.080837
0.17217 0.081162
0.17317 0.081487
0.17417 0.081814
0.17518 0.082143
0.17618 0.082472
0.17718 0.082803
0.17818 0.083135
0.17918 0.083469
0.18018 0.083804
0.18118 0.08414
0.18218 0.084477
0.18318 0.084816
0.18418 0.085157
0.18519 0.085498
0.18619 0.085841
0.18719 0.086186
0.18819 0.086531
0.18919 0.086879
0.19019 0.087227
0.19119 0.087577
0.19219 0.087929
0.19319 0.088281
0.19419 0.088635
0.1952 0.088991
0.1962 0.089348
0.1972 0.089707
0.1982 0.090066
0.1992 0.090428
0.2002 0.090791
0.2012 0.091155
0.2022 0.091521
0.2032 0.091888
0.2042 0.092256
0.20521 0.092627
0.20621 0.092998
0.20721 0.093371
0.20821 0.093746
0.20921 0.094122
0.21021 0.0945
0.21121 0.094879
0.21221 0.095259
0.21321 0.095642
0.21421 0.096025
0.21522 0.096411
0.21622 0.096797
0.21722 0.097186
0.21822 0.097576
0.21922 0.097967
0.22022 0.09836
0.22122 0.098755
0.22222 0.099151
