x0 y0
0 0.040762
1 0.44933
0.72301 0.73494
0.50634 0.30893
0.38216 0.18799
0.12562 0.067373
0.07954 0.056031
0.46788 0.26488
0.17913 0.083452
0.18678 0.086047
0.64551 0.53904
0.016427 0.043531
0.96866 0.50933
0.18659 0.085981
0.30863 0.14009
0.36923 0.17851
0.49045 0.28991
0.17007 0.080482
0.95543 0.53703
0.2254 0.10042
0.96706 0.51262
0.58577 0.42447
0.53425 0.34542
0.17377 0.081683
0.42831 0.22611
0.081196 0.056404
0.62022 0.48717
0.59437 0.43931
0.29445 0.13236
0.50221 0.30387
0.65249 0.55431
0.14562 0.072983
0.5507 0.36891
0.62763 0.50183
0.31286 0.14248
0.78161 0.9291
0.081293 0.056426
0.82413 0.908
0.82271 0.91316
0.15665 0.076276
