x0 y0 
0 0.049146
0.025641 0.35621
0.051282 0.38729
0.076923 0.39379
0.10256 0.40329
0.12821 0.4132
0.15385 0.42145
0.17949 0.42803
0.20513 0.43373
0.23077 0.4396
0.25641 0.44682
0.28205 0.45633
0.30769 0.46849
0.33333 0.48275
0.35897 0.49736
0.38462 0.50957
0.41026 0.5161
0.4359 0.514
0.46154 0.5015
0.48718 0.47855
0.51282 0.44692
0.53846 0.40959
0.5641 0.36996
0.58974 0.33096
0.61538 0.29441
0.64103 0.26078
0.66667 0.22924
0.69231 0.19781
0.71795 0.1638
0.74359 0.1244
0.76923 0.077579
0.79487 0.023298
0.82051 -0.035591
0.84615 -0.093325
0.87179 -0.14262
0.89744 -0.17719
0.92308 -0.19421
0.94872 -0.19559
0.97436 -0.18711
1 -0.1761
