x0 y0
0 0.049146
1 -0.1761
0.50428 0.45825
0.21325 0.43551
0.74513 0.12181
0.7708 0.074461
0.63023 0.27461
0.25454 0.44623
0.10154 0.40288
0.34448 0.4892
0.626 0.28015
0.52108 0.43535
0.48005 0.48591
0.90467 -0.18377
0.55192 0.38887
0.54112 0.40553
0.13356 0.41507
0.62042 0.28758
0.7427 0.12587
0.56219 0.37292
0.046932 0.38532
0.45924 0.50306
0.64806 0.25199
0.13819 0.41663
0.60602 0.30741
0.77489 0.0662
0.26419 0.44943
0.78316 0.048913
0.61857 0.29008
0.35194 0.49346
0.82202 -0.039073
0.93756 -0.19661
0.78738 0.039824
0.04592 0.38474
0.38185 0.50847
0.29956 0.46436
0.73919 0.13165
0.95399 -0.19442
0.5656 0.36764
0.76933 0.077376
0.96557 -0.19067
0.63089 0.27375
0.95376 -0.19448
0.97738 -0.1858
0.087432 0.39735
0.14585 0.41907
0.93112 -0.19612
0.74015 0.13009
0.74143 0.12798
0.96612 -0.19046
0.54016 0.407
0.91002 -0.18772
0.7791 0.057487
0.071997 0.3924
0.12092 0.41052
0.012706 0.30855
0.7181 0.16359
0.49066 0.47471
0.83212 -0.062298
0.81417 -0.020859
0.40165 0.51474
0.97543 -0.18665
0.58163 0.3431
0.19378 0.43125
0.66894 0.22648
0.55753 0.38016
0.49606 0.46844
0.02481 0.35409
0.81945 -0.033129
0.25032 0.44493
0.09054 0.39852
0.55036 0.39129
0.53225 0.41898
0.43564 0.51407
0.59708 0.3202
0.084804 0.3964
0.32939 0.48048
0.63427 0.26938
0.56146 0.37406
0.31026 0.46985
0.14929 0.42012
0.71757 0.16434
0.044235 0.38365
0.4608 0.502
0.84201 -0.084373
0.0097987 0.29115
0.11526 0.40835
0.95739 -0.19347
0.195 0.43152
0.10159 0.4029
0.24522 0.44344
0.6133 0.29727
0.7626 0.090439
0.86953 -0.13879
0.27162 0.45214
0.26796 0.45078
0.24887 0.4445
0.82169 -0.038317
0.95824 -0.19321
0.15469 0.42168
0.54945 0.3927
0.27338 0.45282
0.66639 0.22958
0.60977 0.30216
0.069701 0.39182
0.31995 0.47513
0.67004 0.22515
0.56319 0.37138
0.75621 0.10234
0.6484 0.25156
0.6644 0.23198
0.90371 -0.18298
0.29046 0.46003
0.059511 0.38957
0.91369 -0.19
0.76467 0.086482
0.748 0.1169
0.69442 0.19514
0.97265 -0.18783
0.53713 0.41162
0.46869 0.4961
0.27146 0.45208
0.82751 -0.051768
0.74768 0.11745
0.49724 0.46703
0.29894 0.46406
0.73423 0.13956
0.22714 0.43872
0.13372 0.41513
0.53331 0.41738
0.039624 0.37973
0.37042 0.5033
0.71935 0.1618
0.3721 0.50411
0.90182 -0.18135
0.20191 0.43303
0.82356 -0.042658
0.45943 0.50293
0.84641 -0.093874
0.41299 0.51633
0.82482 -0.045553
0.0068949 0.26876
0.25759 0.4472
0.10149 0.40286
0.91971 -0.19296
0.6509 0.24848
0.1369 0.41621
0.026252 0.35771
0.27015 0.45159
0.20886 0.43454
0.80758 -0.0056092
0.54456 0.40025
0.085836 0.39677
0.0062206 0.2625
0.78885 0.036619
0.81333 -0.018928
0.37831 0.50697
0.9931 -0.17892
0.47743 0.48843
0.5515 0.38952
