x0 y0 
0.17318 0.42653
0.31895 0.47457
0.78755 0.039448
0.47617 0.48961
0.10811 0.40552
0.86965 -0.139
0.83314 -0.064615
0.033635 0.37213
0.014471 0.31746
0.48169 0.48428
0.018304 0.33365
0.33445 0.48339
0.050044 0.3868
0.78315 0.048935
0.27775 0.45455
0.41349 0.51636
0.45047 0.50822
0.19508 0.43154
0.47898 0.48695
0.2409 0.44224
0.39099 0.51185
0.13662 0.41611
0.12923 0.41356
0.2393 0.4418
0.2599 0.44796
0.69376 0.19597
0.7104 0.17425
0.55799 0.37944
0.12835 0.41325
0.18254 0.42874
0.050254 0.38689
0.50148 0.46181
0.78003 0.055535
0.58038 0.34498
0.63096 0.27366
0.77482 0.066342
0.74974 0.11389
0.73801 0.13356
0.18398 0.42907
0.7419 0.1272
0.73344 0.1408
0.33216 0.48207
0.57181 0.35806
0.61544 0.29433
0.46084 0.50198
0.30983 0.46962
0.55301 0.38718
0.022962 0.34902
0.26191 0.44864
0.75013 0.11321
0.88516 -0.16276
0.12585 0.41235
0.89536 -0.17503
0.5899 0.33072
0.55057 0.39096
0.42872 0.51559
0.30874 0.46904
0.76283 0.090016
0.079536 0.3946
0.48485 0.48103
0.49387 0.47103
0.64942 0.25031
0.14725 0.4195
0.31534 0.47258
0.74867 0.11575
0.089315 0.39806
0.69067 0.19986
0.82476 -0.045411
0.7023 0.18503
0.1875 0.42986
0.25585 0.44664
0.69118 0.19922
0.99613 -0.17765
0.14957 0.4202
0.97348 -0.18748
0.54949 0.39264
0.18309 0.42887
0.049636 0.38663
0.70382 0.18303
0.68069 0.2122
