x0 x1 y0
0 0 0
0 0.010101 2.034e-005
0 0.020202 0.00016264
0 0.030303 0.00054844
0 0.040404 0.0012985
0 0.050505 0.0025322
0 0.060606 0.0043673
0 0.070707 0.0069194
0 0.080808 0.010301
0 0.090909 0.014623
0 0.10101 0.01999
0 0.11111 0.026503
0 0.12121 0.03426
0 0.13131 0.04335
0 0.14141 0.053858
0 0.15152 0.065873
0 0.16162 0.07944
0 0.17172 0.09463
0 0.18182 0.11149
0 0.19192 0.13007
0 0.20202 0.15038
0 0.21212 0.17244
0 0.22222 0.19625
0 0.23232 0.2218
0 0.24242 0.24906
0 0.25253 0.27799
0 0.26263 0.30849
0 0.27273 0.34049
0 0.28283 0.37388
0 0.29293 0.40855
0 0.30303 0.44434
0 0.31313 0.48108
0 0.32323 0.51859
0 0.33333 0.55666
0 0.34343 0.59504
0 0.35354 0.63353
0 0.36364 0.67177
0 0.37374 0.70951
0 0.38384 0.74644
0 0.39394 0.78222
0 0.40404 0.81652
0 0.41414 0.84899
0 0.42424 0.87927
0 0.43434 0.90698
0 0.44444 0.93176
0 0.45455 0.95328
0 0.46465 0.97111
0 0.47475 0.98496
0 0.48485 0.99448
0 0.49495 0.99938
0 0.50505 0.99937
0 0.51515 0.99421
0 0.52525 0.9837
0 0.53535 0.96768
0 0.54545 0.94604
0 0.55556 0.9187
0 0.56566 0.88572
0 0.57576 0.84715
0 0.58586 0.80314
0 0.59596 0.7539
0 0.60606 0.69972
0 0.61616 0.64095
0 0.62626 0.57805
0 0.63636 0.51151
0 0.64646 0.44192
0 0.65657 0.36986
0 0.66667 0.29617
0 0.67677 0.22155
0 0.68687 0.1468
0 0.69697 0.072748
0 0.70707 0.00026007
0 0.71717 -0.069802
0 0.72727 -0.13658
0 0.73737 -0.19924
0 0.74747 -0.25699
0 0.75758 -0.30913
0 0.76768 -0.3549
0 0.77778 -0.39378
0 0.78788 -0.42529
0 0.79798 -0.44908
0 0.80808 -0.46495
0 0.81818 -0.47282
0 0.82828 -0.47277
0 0.83838 -0.46505
0 0.84848 -0.45008
0 0.85859 -0.42839
0 0.86869 -0.40075
0 0.87879 -0.36802
0 0.88889 -0.3312
0 0.89899 -0.29141
0 0.90909 -0.24986
0 0.91919 -0.2078
0 0.92929 -0.16656
0 0.93939 -0.12742
0 0.94949 -0.091646
0 0.9596 -0.0604
0 0.9697 -0.034812
0 0.9798 -0.015768
0 0.9899 -0.0039955
0 1 -2.9995e-032
0.010101 0 1.017e-005
0.010101 0.010101 3.051e-005
0.010101 0.020202 0.00017281
0.010101 0.030303 0.00055861
0.010101 0.040404 0.0013086
0.010101 0.050505 0.0025423
0.010101 0.060606 0.0043774
0.010101 0.070707 0.0069296
0.010101 0.080808 0.010312
0.010101 0.090909 0.014633
0.010101 0.10101 0.02
0.010101 0.11111 0.026513
0.010101 0.12121 0.03427
0.010101 0.13131 0.04336
0.010101 0.14141 0.053868
0.010101 0.15152 0.065883
0.010101 0.16162 0.07945
0.010101 0.17172 0.094641
0.010101 0.18182 0.1115
0.010101 0.19192 0.13008
0.010101 0.20202 0.15039
0.010101 0.21212 0.17245
0.010101 0.22222 0.19626
0.010101 0.23232 0.22181
0.010101 0.24242 0.24907
0.010101 0.25253 0.278
0.010101 0.26263 0.3085
0.010101 0.27273 0.3405
0.010101 0.28283 0.37389
0.010101 0.29293 0.40856
0.010101 0.30303 0.44435
0.010101 0.31313 0.48109
0.010101 0.32323 0.5186
0.010101 0.33333 0.55667
0.010101 0.34343 0.59505
0.010101 0.35354 0.63354
0.010101 0.36364 0.67178
0.010101 0.37374 0.70952
0.010101 0.38384 0.74645
0.010101 0.39394 0.78223
0.010101 0.40404 0.81653
0.010101 0.41414 0.849
0.010101 0.42424 0.87928
0.010101 0.43434 0.90699
0.010101 0.44444 0.93177
0.010101 0.45455 0.95329
0.010101 0.46465 0.97112
0.010101 0.47475 0.98497
0.010101 0.48485 0.99449
0.010101 0.49495 0.99939
0.010101 0.50505 0.99938
0.010101 0.51515 0.99422
0.010101 0.52525 0.98371
0.010101 0.53535 0.96769
0.010101 0.54545 0.94605
0.010101 0.55556 0.91871
0.010101 0.56566 0.88573
0.010101 0.57576 0.84716
0.010101 0.58586 0.80315
0.010101 0.59596 0.75391
0.010101 0.60606 0.69973
0.010101 0.61616 0.64096
0.010101 0.62626 0.57806
0.010101 0.63636 0.51152
0.010101 0.64646 0.44193
0.010101 0.65657 0.36987
0.010101 0.66667 0.29618
0.010101 0.67677 0.22156
0.010101 0.68687 0.14681
0.010101 0.69697 0.072759
0.010101 0.70707 0.00027024
0.010101 0.71717 -0.069792
0.010101 0.72727 -0.13657
0.010101 0.73737 -0.19923
0.010101 0.74747 -0.25698
0.010101 0.75758 -0.30912
