x0 x1 y0
0 0 0
0 1 -2.9995e-032
1 0 1.4998e-032
1 1 -1.4998e-032
0.42039 0.22245 0.70754
0.6714 0.3824 1.5895
0.60754 0.78709 0.44173
0.75344 0.66796 0.97037
0.1219 0.38376 0.7636
0.65168 0.84366 0.40574
0.67451 0.60122 1.5712
0.93351 0.94725 -0.017741
0.80012 0.83882 0.066847
0.28296 0.96286 0.14176
0.53192 0.72911 0.62415
0.14242 0.15672 0.10021
0.76623 0.003595 0.64523
0.99776 0.88302 -0.35296
0.62967 0.22726 1.0788
0.51238 0.69439 0.82537
0.26197 0.78439 -0.2584
0.34932 0.22697 0.54094
0.80309 0.55173 1.4505
0.53235 0.19419 0.90775
0.99237 0.25111 0.27498
0.69995 0.27463 1.1554
0.10112 0.69501 0.097079
0.95403 0.41818 0.90146
0.88099 0.12677 0.2753
0.61542 0.53804 1.8304
0.2425 0.54469 1.0747
0.35953 0.47778 1.3455
0.24017 0.63764 0.62628
0.024113 0.82421 -0.47359
0.67418 0.41152 1.686
0.47842 0.96809 0.6187
0.58457 0.22045 1.04
0.60802 0.46916 1.8429
0.76636 0.039017 0.64599
0.19155 0.16044 0.14289
0.75497 0.49291 1.678
0.245 0.27249 0.47015
0.31318 0.92269 0.059149
0.096407 0.2943 0.42206
0.98846 0.57739 0.84302
0.43116 0.28573 0.92224
0.37826 0.63361 0.93308
0.40868 0.57814 1.3178
0.40401 0.94909 0.37547
0.26593 0.61599 0.80536
0.31081 0.019901 0.24776
0.039562 0.88471 -0.34624
0.059999 0.86564 -0.40757
0.9664 0.18613 0.14093
0.98854 0.069521 0.0091556
0.99544 0.36415 0.6741
0.76806 0.44446 1.5713
0.8861 0.66747 0.5091
0.4234 0.042773 0.52003
0.95592 0.68952 0.16421
0.21937 0.046752 0.097778
0.56929 0.4092 1.6644
0.69153 0.61594 1.4647
0.52244 0.1726 0.85035
0.19874 0.12413 0.1091
0.95511 0.40279 0.85064
0.11593 0.34111 0.60124
0.79899 0.78894 0.1073
0.10218 0.10885 0.035289
0.78636 0.43191 1.48
0.88236 0.78732 -0.19224
0.55615 0.34333 1.4077
0.0051667 0.41285 0.84495
0.43462 0.11758 0.57878
0.0028413 0.2292 0.21374
0.57926 0.18223 0.95486
0.68742 0.13834 0.87903
0.84262 0.34401 0.97218
0.16151 0.50634 1.0388
0.60339 0.3901 1.6314
