x0	x1	x2	x3	x4	x5	y0	
1.13924050633	10.0	6.07594936709	7.08860759494	1.51898734177	3.67088607595	2.17978531437	
4.55696202532	1.39240506329	8.48101265823	8.73417721519	7.08860759494	2.91139240506	-0.43585669405	
5.56962025316	4.43037974684	3.67088607595	4.43037974684	3.79746835443	5.56962025316	-4.38361858614	
10.0	4.93670886076	1.13924050633	5.69620253165	4.81012658228	0.379746835443	2.20085474781	
5.3164556962	5.18987341772	8.73417721519	5.18987341772	9.62025316456	1.13924050633	2.29422765421	
7.59493670886	6.07594936709	5.18987341772	2.6582278481	7.21518987342	3.92405063291	0.51437989715	
4.93670886076	3.92405063291	9.74683544304	7.3417721519	2.6582278481	2.0253164557	0.487619071404	
8.73417721519	9.87341772152	1.77215189873	4.55696202532	5.94936708861	6.70886075949	-0.184722224493	
3.41772151899	2.15189873418	2.53164556962	6.96202531646	9.24050632911	4.43037974684	0.177967496809	
7.46835443038	7.72151898734	2.15189873418	2.40506329114	6.20253164557	0.253164556962	1.4972963466	
7.84810126582	7.84810126582	3.16455696203	8.86075949367	5.82278481013	5.94936708861	4.18790631617	
6.96202531646	4.6835443038	0.759493670886	2.15189873418	1.77215189873	9.24050632911	-1.08786375167	
6.83544303797	5.06329113924	5.69620253165	1.51898734177	8.60759493671	5.06329113924	0.805804339302	
5.94936708861	0.379746835443	0.886075949367	9.62025316456	6.07594936709	1.64556962025	0.673156898828	
1.77215189873	1.01265822785	7.84810126582	8.35443037975	7.3417721519	3.16455696203	-0.246984159802	
7.08860759494	9.24050632911	4.6835443038	6.20253164557	5.69620253165	3.29113924051	0.11565346633	
2.40506329114	4.55696202532	7.59493670886	6.32911392405	8.48101265823	9.49367088608	-3.86665189704	
9.49367088608	1.89873417722	9.87341772152	3.29113924051	9.87341772152	1.89873417722	1.16616932051	
2.15189873418	7.3417721519	5.44303797468	5.44303797468	3.16455696203	8.10126582278	0.630460560309	
2.53164556962	3.03797468354	2.27848101266	0.759493670886	3.92405063291	5.3164556962	0.274204777462	
9.62025316456	1.26582278481	1.89873417722	2.0253164557	7.72151898734	9.11392405063	1.33484058745	
4.17721518987	2.0253164557	8.35443037975	0.126582278481	3.67088607595	6.58227848101	-0.470750721682	
2.6582278481	8.98734177215	6.20253164557	3.67088607595	10.0	7.59493670886	-0.454772076217	
6.58227848101	1.64556962025	1.26582278481	0.632911392405	6.96202531646	6.45569620253	-1.72724433163	
5.06329113924	2.78481012658	9.24050632911	4.17721518987	0.886075949367	8.35443037975	-0.427869021068	
3.16455696203	6.96202531646	5.56962025316	2.27848101266	8.35443037975	5.82278481013	1.09612432277	
6.45569620253	3.29113924051	8.86075949367	9.11392405063	7.9746835443	10.0	2.79006303709	
3.54430379747	7.59493670886	4.30379746835	7.72151898734	3.41772151899	2.6582278481	-2.65068968474	
6.32911392405	5.44303797468	2.6582278481	7.59493670886	0.759493670886	7.9746835443	-2.78405848052	
0.506329113924	4.17721518987	4.05063291139	7.9746835443	7.46835443038	1.26582278481	2.62509548973	
3.29113924051	5.69620253165	2.78481012658	3.54430379747	8.86075949367	9.87341772152	0.233680185731	
9.87341772152	9.74683544304	0.0	4.93670886076	8.22784810127	4.30379746835	2.31821343227	
4.43037974684	2.6582278481	9.49367088608	0.0	8.73417721519	0.0	-2.17936946793	
1.89873417722	0.886075949367	9.36708860759	0.253164556962	4.93670886076	2.40506329114	0.0419624401935	
6.20253164557	3.79746835443	8.98734177215	8.60759493671	9.11392405063	8.48101265823	-0.0961134041546	
7.72151898734	8.35443037975	7.21518987342	7.21518987342	9.74683544304	2.78481012658	-0.591577710607	
1.26582278481	0.506329113924	1.39240506329	1.01265822785	1.89873417722	0.126582278481	1.95239094992	
9.11392405063	1.77215189873	0.506329113924	9.74683544304	2.27848101266	5.18987341772	1.43415321683	
2.78481012658	8.60759493671	10.0	0.886075949367	0.126582278481	8.22784810127	-0.258530895311	
1.39240506329	5.56962025316	3.79746835443	9.36708860759	9.36708860759	7.3417721519	-3.48972613761	
3.67088607595	8.73417721519	4.17721518987	4.05063291139	1.13924050633	7.72151898734	1.92319965643	
7.21518987342	0.253164556962	7.3417721519	9.49367088608	5.3164556962	8.73417721519	-0.0214348212533	
0.759493670886	2.27848101266	7.9746835443	7.46835443038	2.78481012658	6.96202531646	0.0932913434102	
4.81012658228	2.53164556962	6.96202531646	5.82278481013	0.0	4.81012658228	0.124736660304	
7.3417721519	5.94936708861	9.11392405063	6.58227848101	6.70886075949	2.53164556962	-1.27915188144	
4.6835443038	8.48101265823	0.632911392405	1.89873417722	1.26582278481	6.83544303797	-1.50023399242	
