x0	x1	x2	x3	x4	y0	
-0.33191198119	1.2232081452	1.51490299898	-0.848299572527	-1.24564589587	-0.547696599578	
0.881297973769	0.166349629898	-1.83224018681	0.65072750735	0.881265036853	13.5069476362	
-1.99954250073	1.51554702562	0.727500971682	-1.51371545489	1.70030289762	1.29145543557	
-0.790669709473	1.79013985632	0.00827153430916	-0.327500230594	-0.32155460021	1.49189725305	
-1.41297643673	1.33116117099	-1.4070372784	1.06001690554	-1.68547169248	-0.0136284575487	
-1.63064562092	1.99517450036	-1.96885054683	-1.90381844875	1.50644014028	1.34727650243	
-1.25495915449	-0.0286384462294	1.33982627497	-0.681340438302	1.08625996018	3.61679941634	
-0.617757091828	-0.400083673241	-0.256464687025	1.1073124243	-0.58830621921	2.84373504313	
-0.412930103077	-1.31982648543	0.311458960459	-1.59745260402	-1.03828217228	1.82179414138	
0.155266936013	-0.556071167079	0.0569766140807	0.220490884731	1.18517442127	13.0048007523	
-0.323221942387	1.58666011362	1.00513093383	0.519846919516	-1.85781281688	11.8443272199	
0.740878001587	1.70891776175	-0.240365150065	1.01258598568	-1.39699455438	3.39451454836	
-1.18219100107	-1.21880034553	-0.165224420743	0.940859521248	-0.578541063152	-1.22792603905	
1.51246974556	0.301898267195	1.7797285826	-1.10912197086	-1.74912502413	0.232337025211	
-1.89044962721	-0.981556108349	-0.221862590017	-0.599016256	-1.86372983773	-0.254045194378	
0.681870040714	1.18811362923	1.31421275432	0.0760556059776	0.640964872202	9.86494219873	
-0.330780790531	0.22819642628	-1.15893965419	-0.429170427527	1.18433813028	7.26741661689	
0.234759313783	1.6243860376	-0.855492623498	0.0879546877971	1.7476742553	3.40498278937	
-1.43845224562	0.311657511125	1.71556837898	1.21226381319	1.48428537158	3.70815145691	
-1.20759404366	-1.47023000684	-1.7417404106	-1.53461005376	-0.3255699263	-6.02067785412	
1.2029782747	-0.220818138091	-0.372964499841	-1.14948258888	-1.32405985351	-2.50243548826	
1.87304630288	-1.86349815607	-0.7286020489	-1.53799787735	0.459119802768	-0.249583588785	
-0.746303287363	0.80508755983	0.291889846475	-1.46325396778	-1.9325698158	10.4917463396	
0.769290462677	-1.56489474095	0.500879040106	-1.19517093898	0.0559756436439	2.11364237009	
1.50555660918	-0.524483320106	-1.05382258794	0.712280978976	-1.4212184171	-1.0591133175	
1.57842665402	-1.19047363275	-1.78285775287	-0.391189880368	1.83872638428	-3.85220504962	
-1.65982315452	-1.26835195558	-1.32596123085	-1.46384382111	0.951085770921	-5.65751716717	
-1.84378086707	-0.318711783839	1.76575185999	-0.988239437407	-1.07969063893	-6.43309511743	
-1.32067832174	1.0445223992	1.10929398458	-0.243136252503	1.06243083237	7.31913675858	
1.51257001372	1.32155598261	-0.251557037421	1.03063844294	-1.23357604283	1.29181287617	
-1.60661266467	0.323005534544	1.68860427551	0.379581556423	-0.141960118805	5.49065719084	
-0.31556949998	-0.737282111638	1.04001490939	-1.78309697827	-1.70890376298	5.61392885089	
1.8315581206	-0.72962557959	-1.8284200018	1.38477274677	1.11716395664	0.838920296266	
0.132661139892	0.727989947077	-0.613311399058	0.234287976829	1.24938647624	13.2004711768	
0.767508455802	-1.4778926165	-0.073266148144	0.814545669373	1.10417461368	8.7332315751	
-0.737937475976	-0.240748664577	0.253915884596	1.23371531557	-1.56363799995	8.70420543752	
0.746003710726	-1.86484098032	1.47589936516	0.346068226415	0.290189296488	8.09595817023	
1.33850268759	1.40016753729	0.257085589878	-0.276498861835	-1.20788591944	2.64347637957	
-1.92684689062	0.0782433622541	1.64222944593	0.972939666482	1.96870274147	3.59808767882	
1.00057725978	-0.344790110059	-1.761279876	0.241105259114	0.893063534517	9.01337945329	
1.95544435563	0.34741737079	1.37468239808	-1.91631511831	1.05629409459	9.12456449115	
0.992662617519	-1.56466391678	-1.96912057606	-1.1283948045	1.00767685635	0.962591899389	
-0.878224031742	-0.825119905241	-1.35255626315	-0.664850095703	0.0526126739451	-5.58747076727	
1.15711731381	-0.673059090798	0.83747613668	-1.84897221007	-0.424339130257	0.361297475366	
