x0	x1	x2	x3	x4	y0	
-0.461538461538	-1.58974358974	-0.358974358974	-0.461538461538	-1.28205128205	1.27579314387	
-1.48717948718	1.58974358974	-0.153846153846	-1.38461538462	-0.564102564103	-5.26125524412	
-0.0512820512821	0.974358974359	-1.48717948718	0.358974358974	0.0512820512821	9.55215401846	
-1.69230769231	-1.69230769231	1.28205128205	-2.0	-1.38461538462	0.8748037786	
0.461538461538	-1.48717948718	0.0512820512821	1.58974358974	0.358974358974	5.63580573623	
-1.38461538462	1.17948717949	0.358974358974	-0.564102564103	0.461538461538	6.03584994299	
1.38461538462	-0.358974358974	0.666666666667	-0.358974358974	2.0	3.20317264965	
-2.0	1.38461538462	-0.0512820512821	-1.69230769231	0.25641025641	4.20868942417	
-1.28205128205	1.07692307692	-0.25641025641	-0.153846153846	-0.153846153846	3.22340809073	
-1.89743589744	-2.0	-1.79487179487	0.974358974359	1.17948717949	7.70203766675	
-0.25641025641	0.358974358974	1.38461538462	0.871794871795	0.871794871795	14.420286651	
2.0	1.89743589744	-0.769230769231	0.25641025641	-0.666666666667	-2.71577209614	
1.79487179487	-0.871794871795	0.871794871795	-1.79487179487	-1.79487179487	2.51569615239	
-0.358974358974	0.871794871795	0.564102564103	0.153846153846	-0.25641025641	13.3361455881	
-0.153846153846	0.153846153846	-0.974358974359	-1.58974358974	-0.974358974359	1.09796218838	
-1.58974358974	-1.28205128205	1.17948717949	0.461538461538	-0.0512820512821	1.2499881128	
-0.769230769231	-0.0512820512821	1.69230769231	1.79487179487	0.153846153846	1.55722492624	
1.17948717949	0.769230769231	-1.28205128205	1.28205128205	-0.871794871795	-1.88334828909	
0.871794871795	-1.89743589744	-2.0	2.0	0.974358974359	5.89563712825	
1.69230769231	-0.769230769231	-1.38461538462	-0.666666666667	1.58974358974	-6.53455080562	
-0.666666666667	-0.25641025641	-0.564102564103	1.69230769231	1.07692307692	3.48732307927	
-0.564102564103	-0.564102564103	0.974358974359	-0.974358974359	-1.58974358974	1.98817719329	
0.153846153846	1.79487179487	-0.871794871795	0.769230769231	-1.89743589744	6.03990961505	
-1.79487179487	-0.974358974359	0.461538461538	-1.48717948718	-1.07692307692	-3.02540250938	
0.666666666667	0.25641025641	1.48717948718	1.38461538462	0.564102564103	8.04899704	
0.564102564103	-0.666666666667	1.89743589744	0.0512820512821	-1.48717948718	2.79506809925	
-0.871794871795	0.666666666667	-1.69230769231	1.07692307692	-1.17948717949	4.99069326675	
0.769230769231	0.0512820512821	-1.17948717949	1.89743589744	1.38461538462	1.38162495321	
-0.974358974359	-1.79487179487	2.0	1.17948717949	1.28205128205	2.08337466182	
1.58974358974	1.69230769231	0.153846153846	-1.28205128205	-1.69230769231	-0.205583074849	
0.0512820512821	-0.153846153846	1.58974358974	-0.25641025641	0.666666666667	9.22486987231	
-1.17948717949	2.0	0.769230769231	1.48717948718	1.89743589744	-0.545252220619	
1.48717948718	-0.461538461538	1.07692307692	0.564102564103	-2.0	8.50926414735	
0.25641025641	1.28205128205	-1.58974358974	0.666666666667	-0.461538461538	4.90107670054	
0.974358974359	1.48717948718	1.79487179487	-0.0512820512821	-0.358974358974	-1.73477121631	
0.358974358974	0.564102564103	-0.666666666667	-0.871794871795	1.69230769231	3.57167192006	
-1.07692307692	-1.07692307692	-0.461538461538	-1.07692307692	1.48717948718	-5.37800147982	
1.28205128205	-1.38461538462	-1.07692307692	-1.89743589744	1.79487179487	-5.50847031279	
1.89743589744	-1.17948717949	0.25641025641	-1.17948717949	-0.769230769231	-4.82141364076	
1.07692307692	0.461538461538	-1.89743589744	-0.769230769231	0.769230769231	7.21387541939	
