x0	x1	x2	x3	x4	x5	y0	
0.481012658228	-0.53164556962	1.49367088608	-0.227848101266	-1.94936708861	0.227848101266	63906.2589205	
-1.64556962025	-1.44303797468	-0.227848101266	0.936708860759	-0.0253164556962	1.84810126582	72721.0823849	
-1.74683544304	-1.59493670886	-2.0	1.89873417722	1.08860759494	0.987341772152	234969.184456	
0.987341772152	-0.835443037975	-0.126582278481	0.683544303797	1.03797468354	-0.73417721519	1877.34827717	
-1.94936708861	-0.632911392405	-1.13924050633	0.835443037975	-0.0759493670886	-1.49367088608	107546.24545	
1.74683544304	-1.49367088608	1.69620253165	1.59493670886	-0.379746835443	1.3417721519	45921.2276002	
1.64556962025	-0.784810126582	0.73417721519	0.886075949367	0.886075949367	-1.59493670886	27878.4885903	
0.379746835443	-1.03797468354	-0.835443037975	-0.784810126582	0.683544303797	-1.39240506329	12969.0583879	
-0.379746835443	-0.886075949367	-1.69620253165	-0.379746835443	-0.73417721519	-1.84810126582	107294.031182	
-0.481012658228	0.683544303797	-0.430379746835	1.3417721519	1.59493670886	1.79746835443	17543.9059492	
0.936708860759	-1.69620253165	-0.278481012658	-0.73417721519	2.0	-0.936708860759	93338.4109486	
0.683544303797	0.936708860759	1.3417721519	-0.0253164556962	1.69620253165	0.278481012658	5220.56501575	
0.886075949367	1.39240506329	0.227848101266	-0.582278481013	-0.430379746835	1.64556962025	9547.56890285	
0.227848101266	-1.84810126582	-1.08860759494	0.430379746835	-1.03797468354	-1.79746835443	128066.813223	
-0.177215189873	1.3417721519	-0.987341772152	1.84810126582	0.835443037975	1.44303797468	21849.569487	
1.29113924051	-0.177215189873	1.74683544304	0.379746835443	0.73417721519	-1.03797468354	15221.3183756	
-1.84810126582	-0.481012658228	-0.784810126582	-0.481012658228	0.177215189873	-0.886075949367	54524.1572824	
1.13924050633	0.379746835443	-0.177215189873	1.94936708861	-1.13924050633	-0.481012658228	38343.8233187	
-1.59493670886	-1.13924050633	0.683544303797	0.987341772152	-0.126582278481	0.53164556962	19978.8278686	
-0.784810126582	0.329113924051	0.53164556962	-1.94936708861	1.44303797468	-1.74683544304	124938.049014	
0.784810126582	-0.278481012658	1.03797468354	-1.13924050633	1.13924050633	-0.329113924051	3820.50053285	
1.44303797468	0.227848101266	0.177215189873	-1.39240506329	-1.79746835443	-1.13924050633	70500.683239	
-0.632911392405	-1.74683544304	0.481012658228	-1.54430379747	-0.329113924051	1.49367088608	67687.2453656	
1.49367088608	-1.54430379747	-1.79746835443	1.49367088608	1.39240506329	1.08860759494	80088.6010646	
-1.3417721519	1.74683544304	1.59493670886	-1.44303797468	-0.784810126582	-0.0253164556962	61696.5487599	
-1.54430379747	1.08860759494	-1.64556962025	-0.683544303797	1.74683544304	0.632911392405	71509.9252577	
1.69620253165	0.126582278481	-1.18987341772	-1.03797468354	0.0253164556962	0.683544303797	21021.5331973	
-1.44303797468	1.89873417722	-0.683544303797	0.329113924051	0.987341772152	1.13924050633	39593.9035719	
0.582278481013	0.0759493670886	-1.74683544304	-1.89873417722	-0.278481012658	-1.54430379747	145890.9281	
-0.73417721519	-0.683544303797	1.24050632911	-1.69620253165	-1.18987341772	-1.08860759494	50995.5582264	
0.278481012658	-1.3417721519	1.39240506329	-0.430379746835	1.89873417722	0.582278481013	36237.9417722	
0.835443037975	0.430379746835	0.936708860759	-1.24050632911	-0.936708860759	-1.64556962025	31399.5703075	
-0.329113924051	1.49367088608	1.54430379747	0.177215189873	0.126582278481	0.379746835443	6291.90171026	
1.3417721519	-0.379746835443	-1.59493670886	1.79746835443	0.582278481013	0.177215189873	37865.9069975	
-1.18987341772	2.0	-1.89873417722	-0.329113924051	1.3417721519	1.29113924051	123195.170722	
-0.835443037975	0.177215189873	-1.84810126582	-1.84810126582	-1.54430379747	1.94936708861	247298.395534	
-0.53164556962	1.59493670886	-0.379746835443	-2.0	1.84810126582	0.784810126582	109263.062071	
0.0253164556962	-0.430379746835	-0.0759493670886	-1.79746835443	0.430379746835	-1.89873417722	110638.677868	
1.24050632911	0.835443037975	-1.49367088608	-0.987341772152	-0.835443037975	-0.379746835443	19374.9083465	
-0.683544303797	1.79746835443	0.0759493670886	-0.278481012658	1.24050632911	1.03797468354	15454.1854859	
-0.430379746835	-1.08860759494	-0.53164556962	0.53164556962	1.18987341772	-1.18987341772	8304.5766634	
0.73417721519	0.784810126582	1.44303797468	1.29113924051	0.379746835443	-0.126582278481	1737.83041789	
-0.886075949367	0.632911392405	0.987341772152	1.13924050633	-0.481012658228	1.59493670886	8069.60519057	
-0.582278481013	-2.0	-0.886075949367	1.69620253165	-0.683544303797	1.24050632911	109420.56148	
0.0759493670886	0.481012658228	-1.94936708861	1.03797468354	-1.49367088608	0.936708860759	78796.0934749	
-0.278481012658	1.03797468354	-1.54430379747	0.227848101266	0.936708860759	0.481012658228	11319.5658239	
0.329113924051	1.64556962025	0.0253164556962	0.126582278481	0.227848101266	1.39240506329	6294.07311458	
1.54430379747	-1.39240506329	-1.03797468354	1.44303797468	1.64556962025	-0.582278481013	41387.9988986	
1.03797468354	-0.0759493670886	-0.0253164556962	1.18987341772	-1.3417721519	-1.69620253165	37345.7857406	
-0.227848101266	0.278481012658	1.13924050633	1.08860759494	0.0759493670886	-0.0759493670886	842.174013109	
-1.08860759494	0.73417721519	1.89873417722	1.39240506329	-1.64556962025	-0.430379746835	68814.1395511	
1.59493670886	-1.29113924051	0.582278481013	0.73417721519	-1.84810126582	-0.784810126582	71515.898545	
-1.69620253165	1.54430379747	2.0	-1.18987341772	1.49367088608	0.73417721519	93936.831329	
-1.24050632911	-0.126582278481	1.29113924051	-0.632911392405	-2.0	0.835443037975	91295.5332432	
-1.29113924051	-1.79746835443	0.379746835443	0.632911392405	-0.53164556962	-1.94936708861	150835.49675	
-1.03797468354	1.29113924051	1.18987341772	1.54430379747	-1.39240506329	1.74683544304	38937.8900624	
-0.936708860759	-0.0253164556962	0.632911392405	1.24050632911	1.94936708861	0.886075949367	26149.2944318	
-1.89873417722	1.44303797468	-0.936708860759	-1.29113924051	-0.886075949367	0.430379746835	89295.033151	
0.632911392405	0.886075949367	-0.329113924051	1.74683544304	-1.89873417722	-1.44303797468	94328.0984782	
-0.126582278481	-0.936708860759	-0.481012658228	0.0759493670886	1.29113924051	1.54430379747	9707.06185451	
-0.0253164556962	1.18987341772	0.835443037975	-0.835443037975	0.53164556962	-0.683544303797	2094.13612085	
1.89873417722	-0.227848101266	0.886075949367	-0.53164556962	0.278481012658	0.126582278481	22362.3689049	
-1.79746835443	1.94936708861	-1.3417721519	-0.0759493670886	-1.74683544304	1.89873417722	231447.397314	
0.177215189873	-1.94936708861	-1.39240506329	-1.49367088608	0.784810126582	0.0759493670886	110979.890711	
0.126582278481	0.987341772152	1.84810126582	0.0253164556962	0.329113924051	0.329113924051	13006.6674554	
1.94936708861	-0.329113924051	-0.73417721519	-1.74683544304	0.632911392405	1.18987341772	74255.0194495	
0.430379746835	-0.582278481013	-0.632911392405	-0.126582278481	-0.177215189873	1.69620253165	13442.3209432	
1.79746835443	-1.89873417722	-0.582278481013	0.784810126582	1.54430379747	-0.835443037975	90568.2305897	
-1.39240506329	1.84810126582	1.08860759494	-1.59493670886	0.481012658228	-0.278481012658	64124.9906961	
2.0	1.13924050633	0.329113924051	-0.936708860759	1.79746835443	-0.632911392405	51721.932483	
-1.13924050633	-0.73417721519	-1.24050632911	-1.64556962025	-1.44303797468	-0.987341772152	75781.8171509	
-0.987341772152	-1.18987341772	-1.29113924051	0.582278481013	-1.08860759494	2.0	90651.0887745	
1.84810126582	0.0253164556962	0.784810126582	1.64556962025	-0.582278481013	-1.29113924051	38966.3537015	
1.08860759494	-1.64556962025	0.430379746835	0.481012658228	-1.24050632911	-0.177215189873	26605.1800834	
-2.0	1.69620253165	1.94936708861	2.0	-0.987341772152	-0.227848101266	190693.099726	
1.39240506329	0.53164556962	-1.44303797468	-1.3417721519	-1.59493670886	-2.0	186103.614277	
-0.0759493670886	-0.987341772152	0.126582278481	0.278481012658	-0.632911392405	-0.53164556962	1131.83611915	
-1.49367088608	0.582278481013	0.278481012658	-1.08860759494	-1.69620253165	-1.24050632911	67565.3377009	
1.18987341772	-1.24050632911	1.64556962025	-0.177215189873	-1.29113924051	0.0253164556962	27115.1984	
0.53164556962	1.24050632911	1.79746835443	-0.886075949367	-0.227848101266	-1.3417721519	32383.1383257	
