x0 x1 y0
0 0 3905.9
0 1 469.95
1 0 3897.7
1 1 461.76
0.81274 0.76428 31.265
0.34141 0.3468 112.86
0.88929 0.63273 399.93
0.79415 0.98501 28.658
0.70953 0.015756 739.87
0.37728 0.51116 6.5415
0.69601 0.9497 143.42
0.72493 0.81777 20.505
0.0078848 0.65378 1187.8
0.79328 0.78678 7.2425
0.87172 0.2212 1197.6
0.91841 0.48613 896.86
0.92522 0.65396 577.97
0.31641 0.85318 80.716
0.71745 0.7678 9.2279
0.44416 0.87892 226.43
0.29678 0.21467 349.92
0.36051 0.00061277 565.08
0.35068 0.83331 100.84
0.074306 0.37139 1279.9
0.43941 0.25788 112.5
0.68137 0.56408 8.4412
0.82486 0.96487 1.8926
0.52455 0.15598 202.22
0.32182 0.43484 66.919
0.85858 0.80795 80.484
0.29723 0.81877 41.284
0.59763 0.87749 192.54
0.65466 0.54849 4.2434
0.62092 0.32579 92.198
0.37509 0.32417 98.714
0.53833 0.55569 4.8495
0.43846 0.64632 30.275
0.43803 0.97382 353.63
0.17239 0.063637 1292.9
0.25131 0.47456 134.44
