x0 x1 y0
0 0 0
0 1 0.3
1 0 0.3
1 1 0.3
0.55767 0.60198 0.3
0.57413 0.83165 0.3
0.71584 0.13093 0.3
0.26997 0.3701 0.20986
0.35588 0.56079 0.3
0.19427 0.40266 0.19988
0.73945 0.80412 0.3
0.077828 0.56955 0.3
0.14786 0.14524 0.042957
0.32862 0.75038 0.3
0.25778 0.89695 0.3
0.62354 0.40555 0.3
0.40084 0.52878 0.3
0.36313 0.64056 0.3
0.48197 0.75782 0.3
0.96396 0.21445 0.3
0.50607 0.66479 0.3
0.032126 0.90069 0.3
0.78987 0.17664 0.3
0.31164 0.58003 0.3
0.39854 0.96651 0.3
0.94331 0.075041 0.3
0.69457 0.0075028 0.3
0.22165 0.76429 0.3
0.85198 0.22793 0.3
0.12257 0.93582 0.3
0.61313 0.50893 0.3
0.24541 0.39656 0.21748
0.49703 0.41093 0.3
0.44259 0.35363 0.3
0.13502 0.13526 0.036524
0.37026 0.038779 0.1386
0.30836 0.72334 0.3
0.074673 0.59702 0.3
0.19129 0.53866 0.3
0.84551 0.2541 0.3
0.59275 0.39258 0.3
0.58918 0.64859 0.3
0.75182 0.34777 0.3
0.5612 0.2851 0.3
0.63025 0.772 0.3
0.95717 0.77944 0.3
0.6073 0.71643 0.3
0.86692 0.46705 0.3
0.34192 0.78677 0.3
0.87713 0.89194 0.3
0.97464 0.63738 0.3
0.5492 0.88761 0.3
0.1565 0.95962 0.3
0.087251 0.31462 0.1066
0.20542 0.31097 0.1389
0.15971 0.57421 0.3
0.051476 0.97274 0.3
0.54925 0.97452 0.3
0.14975 0.61441 0.3
0.25067 0.96533 0.3
0.3005 0.24365 0.14967
0.014294 0.38782 0.15061
0.47463 0.73888 0.3
0.37835 0.61552 0.3
0.64653 0.4613 0.3
0.46417 0.70369 0.3
0.89588 0.048742 0.3
0.34674 0.30403 0.21266
0.065756 0.05884 0.007786
0.14578 0.70517 0.3
0.97266 0.90903 0.3
0.044657 0.13549 0.020351
0.53799 0.30342 0.3
0.97552 0.35267 0.3
0.22859 0.48046 0.28309
0.43206 0.70704 0.3
0.43183 0.18823 0.22191
0.36488 0.16545 0.16051
0.27798 0.18639 0.11201
0.57131 0.86347 0.3
