x0 y0 
0 0
0.001001 0
0.002002 0
0.003003 0
0.004004 0
0.005005 0
0.006006 0
0.007007 0
0.008008 0
0.009009 0
0.01001 0
0.011011 0
0.012012 0
0.013013 0
0.014014 0
0.015015 0
0.016016 0
0.017017 0
0.018018 0
0.019019 0
0.02002 0
0.021021 0
0.022022 0
0.023023 0
0.024024 0
0.025025 0
0.026026 0
0.027027 0
0.028028 0
0.029029 0
0.03003 0
0.031031 0
0.032032 0
0.033033 0
0.034034 0
0.035035 0
0.036036 0
0.037037 0
0.038038 0
0.039039 0
0.04004 0
0.041041 0
0.042042 0
0.043043 0
0.044044 0
0.045045 0
0.046046 0
0.047047 0
0.048048 0
0.049049 0
0.05005 0
0.051051 0
0.052052 0
0.053053 0
0.054054 0
0.055055 0
0.056056 0
0.057057 0
0.058058 0
0.059059 0
0.06006 0
0.061061 0
0.062062 0
0.063063 0
0.064064 0
0.065065 0
0.066066 0
0.067067 0
0.068068 0
0.069069 0
0.07007 0
0.071071 0
0.072072 0
0.073073 0
0.074074 0
0.075075 0
0.076076 0
0.077077 0
0.078078 0
0.079079 0
0.08008 0
0.081081 0
0.082082 0
0.083083 0
0.084084 0
0.085085 0
0.086086 0
0.087087 0
0.088088 0
0.089089 0
0.09009 0
0.091091 0
0.092092 0
0.093093 0
0.094094 0
0.095095 0
0.096096 0
0.097097 0
0.098098 0
0.099099 0
0.1001 0
0.1011 0
0.1021 0
0.1031 0
0.1041 0
0.10511 0
0.10611 0
0.10711 0
0.10811 0
0.10911 0
0.11011 0
0.11111 0
0.11211 0
0.11311 0
0.11411 0
0.11512 0
0.11612 0
0.11712 0
0.11812 0
0.11912 0
0.12012 0
0.12112 0
0.12212 0
0.12312 0
0.12412 0
0.12513 0
0.12613 0
0.12713 0
0.12813 0
0.12913 0
0.13013 0
0.13113 0
0.13213 0
0.13313 0
0.13413 0
0.13514 0
0.13614 0
0.13714 0
0.13814 0
0.13914 0
0.14014 0
0.14114 0
0.14214 0
0.14314 0
0.14414 0
0.14515 0
0.14615 0
0.14715 0
0.14815 0
0.14915 0
0.15015 0
0.15115 0
0.15215 0
0.15315 0
0.15415 0
0.15516 0
0.15616 0
0.15716 0
0.15816 0
0.15916 0
0.16016 0
0.16116 0
0.16216 0
0.16316 0
0.16416 0
0.16517 0
0.16617 0
0.16717 0
0.16817 0
0.16917 0
0.17017 0
0.17117 0
0.17217 0
0.17317 0
0.17417 0
0.17518 0
0.17618 0
0.17718 0
0.17818 0
0.17918 0
0.18018 0
0.18118 0
0.18218 0
0.18318 0
0.18418 0
0.18519 0
0.18619 0
0.18719 0
0.18819 0
0.18919 0
0.19019 0
0.19119 0
0.19219 0
0.19319 0
0.19419 0
0.1952 0
0.1962 0
0.1972 0
0.1982 0
0.1992 0
0.2002 0
0.2012 0
0.2022 0
0.2032 0
0.2042 0
0.20521 0
0.20621 0
0.20721 0
0.20821 0
0.20921 0
0.21021 0
0.21121 0
0.21221 0
0.21321 0
0.21421 0
0.21522 0
0.21622 0
0.21722 0
0.21822 0
0.21922 0
0.22022 0
0.22122 0
0.22222 0
0.22322 0
0.22422 0
0.22523 0
0.22623 0
0.22723 0
0.22823 0
0.22923 0
0.23023 0
0.23123 0
0.23223 0
0.23323 0
0.23423 0
0.23524 0
0.23624 0
0.23724 0
0.23824 0
0.23924 0
0.24024 0
0.24124 0
0.24224 0
0.24324 0
0.24424 0
0.24525 0
0.24625 0
0.24725 0
0.24825 0
0.24925 0
0.25025 0
0.25125 0
0.25225 0
0.25325 0
0.25425 0
0.25526 0
0.25626 0
0.25726 0
0.25826 0
0.25926 0
0.26026 0
0.26126 0
0.26226 0
0.26326 0
0.26426 0
0.26527 0
0.26627 0
0.26727 0
0.26827 0
0.26927 0
0.27027 0
0.27127 0
0.27227 0
0.27327 0
0.27427 0
0.27528 0
0.27628 0
0.27728 0
0.27828 0
0.27928 0
0.28028 0
0.28128 0
0.28228 0
0.28328 0
0.28428 0
0.28529 0
0.28629 0
0.28729 0
0.28829 0
0.28929 0
0.29029 0
0.29129 0
0.29229 0
0.29329 0
0.29429 0
0.2953 0
0.2963 0
0.2973 0
0.2983 0
0.2993 0
0.3003 0
0.3013 0
0.3023 0
0.3033 0
0.3043 0
0.30531 0
0.30631 0
0.30731 0
0.30831 0
0.30931 0
0.31031 0
0.31131 0
0.31231 0
0.31331 0
0.31431 0
0.31532 0
0.31632 0
0.31732 0
0.31832 0
0.31932 0
0.32032 0
0.32132 0
0.32232 0
0.32332 0
0.32432 0
0.32533 0
0.32633 0
0.32733 0
0.32833 0
0.32933 0
0.33033 0
0.33133 0
0.33233 0
0.33333 0
0.33433 0
0.33534 0
0.33634 0
0.33734 0
0.33834 0
0.33934 0
0.34034 0
0.34134 0
0.34234 0
0.34334 0
0.34434 0
0.34535 0
0.34635 0
0.34735 0
0.34835 0
0.34935 0
0.35035 0
0.35135 0
0.35235 0
0.35335 0
0.35435 0
0.35536 0
0.35636 0
0.35736 0
0.35836 0
0.35936 0
0.36036 0
0.36136 0
0.36236 0
0.36336 0
0.36436 0
0.36537 0
0.36637 0
0.36737 0
0.36837 0
0.36937 0
0.37037 0
0.37137 0
0.37237 0
0.37337 0
0.37437 0
0.37538 0
0.37638 0
0.37738 0
0.37838 0
0.37938 0
0.38038 0
0.38138 0
0.38238 0
0.38338 0
0.38438 0
0.38539 0
0.38639 0
0.38739 0
0.38839 0
0.38939 0
0.39039 0
0.39139 0
0.39239 0
0.39339 0
0.39439 0
0.3954 0
0.3964 0
0.3974 0
0.3984 0
0.3994 0
0.4004 0
0.4014 0
0.4024 0
0.4034 0
0.4044 0
0.40541 0
0.40641 0
0.40741 0
0.40841 0
0.40941 0
0.41041 0
0.41141 0
0.41241 0
0.41341 0
0.41441 0
0.41542 0
0.41642 0
0.41742 0
0.41842 0
0.41942 0
0.42042 0
0.42142 0
0.42242 0
0.42342 0
0.42442 0
0.42543 0
0.42643 0
0.42743 0
0.42843 0
0.42943 0
0.43043 0
0.43143 0
0.43243 0
0.43343 0
0.43443 0
0.43544 0
0.43644 0
0.43744 0
0.43844 0
0.43944 0
0.44044 0
0.44144 0
0.44244 0
0.44344 0
0.44444 0
0.44545 0
0.44645 0
0.44745 0
0.44845 0
0.44945 0
0.45045 0
0.45145 0
0.45245 0
0.45345 0
0.45445 0
0.45546 0
0.45646 0
0.45746 0
0.45846 0
0.45946 0
0.46046 0
0.46146 0
0.46246 0
0.46346 0
0.46446 0
0.46547 0
0.46647 0
0.46747 0
0.46847 0
0.46947 0
0.47047 0
0.47147 0
0.47247 0
0.47347 0
0.47447 0
0.47548 0
0.47648 0
0.47748 0
0.47848 0
0.47948 0
0.48048 0
0.48148 0
0.48248 0
0.48348 0
0.48448 0
0.48549 0
0.48649 0
0.48749 0
0.48849 0
0.48949 0
0.49049 0
0.49149 0
0.49249 0
0.49349 0
0.49449 0
0.4955 0
0.4965 0
0.4975 0
0.4985 0
0.4995 0
0.5005 1
0.5015 1
0.5025 1
0.5035 1
0.5045 1
0.50551 1
0.50651 1
0.50751 1
0.50851 1
0.50951 1
0.51051 1
0.51151 1
0.51251 1
0.51351 1
0.51451 1
0.51552 1
0.51652 1
0.51752 1
0.51852 1
0.51952 1
0.52052 1
0.52152 1
0.52252 1
0.52352 1
0.52452 1
0.52553 1
0.52653 1
0.52753 1
0.52853 1
0.52953 1
0.53053 1
0.53153 1
0.53253 1
0.53353 1
0.53453 1
0.53554 1
0.53654 1
0.53754 1
0.53854 1
0.53954 1
0.54054 1
0.54154 1
0.54254 1
0.54354 1
0.54454 1
0.54555 1
0.54655 1
0.54755 1
0.54855 1
0.54955 1
0.55055 1
0.55155 1
0.55255 1
0.55355 1
0.55455 1
0.55556 1
0.55656 1
0.55756 1
0.55856 1
0.55956 1
0.56056 1
0.56156 1
0.56256 1
0.56356 1
0.56456 1
0.56557 1
0.56657 1
0.56757 1
0.56857 1
0.56957 1
0.57057 1
0.57157 1
0.57257 1
0.57357 1
0.57457 1
0.57558 1
0.57658 1
0.57758 1
0.57858 1
0.57958 1
0.58058 1
0.58158 1
0.58258 1
0.58358 1
0.58458 1
