x0 x1 y1
0.5105 0.17285 0.45515
0.58824 0.52422 2.7614
0.45383 0.16494 0.13471
0.85537 0.94938 9.9818
0.79923 0.97766 9.8374
0.6596 0.54748 4.492
0.08142 0.8726 8.442
0.79747 0.66827 6.4714
0.59717 0.56882 5.058
0.70217 0.56925 4.7813
0.2807 0.8229 6.1801
0.26959 0.067679 -0.85925
0.39654 0.88246 7.6826
0.21894 0.087462 -0.4622
0.6034 0.89516 8.5909
0.16668 0.5066 4.1212
0.7403 0.83112 9.0228
0.99911 0.56397 4.6213
0.33255 0.64455 8.0174
0.80274 0.47931 5.2239
0.86894 0.66281 7.3852
0.071781 0.98508 9.0313
0.001203 0.18783 1.1525
0.15553 0.89919 9.7893
0.26088 0.26019 2.4356
0.43443 0.1988 -0.53735
0.43214 0.5366 4.5019
0.88628 0.48785 4.2317
0.27744 0.80448 6.5471
0.42575 0.6623 5.5503
0.086346 0.15438 0.13061
0.61558 0.36723 2.5926
0.78485 0.53556 4.7633
0.28206 0.99372 10.742
0.80478 0.80573 7.5831
0.73044 0.66409 7.9141
0.14001 0.021796 1.4242
0.73962 0.84332 9.2571
0.89568 0.6824 5.5393
0.69758 0.81263 7.7171
