x0 x1 y0
0 0 0
0 1 8.3404
1 0 -0.06819
1 1 9.272
0.33117 0.063299 -1.2198
0.6646 0.98424 9.9805
0.9957 0.47534 4.8949
0.23287 0.23089 1.268
0.6546 0.50228 3.3513
0.43726 0.88666 7.291
0.48237 0.98383 7.8437
0.817 0.74238 6.0999
0.87002 0.48998 4.159
0.086341 0.2691 1.7413
0.91844 0.60565 5.5221
0.67887 0.82079 8.2043
0.30589 0.21647 0.34639
0.043899 0.59393 6.1787
0.97172 0.35302 3.9775
0.98307 0.51678 3.9848
0.75956 0.38323 3.4679
0.50839 0.062419 -0.90508
0.3847 0.14653 -0.25182
0.26916 0.45212 3.9697
0.11223 0.89566 9.3683
0.61192 0.57975 4.4349
0.0084584 0.33395 2.4475
0.62598 0.81601 8.027
0.44766 0.67697 7.6495
0.16433 0.58299 4.8948
0.13091 0.23829 1.959
0.72822 0.073161 1.7971
0.30628 0.83956 6.7677
0.87381 0.74785 6.8462
0.46771 0.75213 5.1889
0.013003 0.13148 0.62245
0.40748 0.66606 5.1667
0.56841 0.89447 8.6353
0.22825 0.256 2.1053
0.28399 0.022443 -0.40331
