x0 x1 y1
0 0 0
0 0.010101 -0.079575
0 0.020202 -0.11501
0 0.030303 -0.11022
0 0.040404 -0.074478
0 0.050505 -0.018358
0 0.060606 0.049246
0 0.070707 0.12234
0 0.080808 0.19763
0 0.090909 0.27381
0 0.10101 0.35084
0 0.11111 0.42933
0 0.12121 0.51019
0 0.13131 0.59436
0 0.14141 0.68267
0 0.15152 0.7757
0 0.16162 0.87377
0 0.17172 0.97685
0 0.18182 1.0846
0 0.19192 1.1965
0 0.20202 1.3116
0 0.21212 1.4289
0 0.22222 1.5472
0 0.23232 1.6655
0 0.24242 1.7826
0 0.25253 1.8978
0 0.26263 2.0103
0 0.27273 2.1198
0 0.28283 2.2264
0 0.29293 2.3305
0 0.30303 2.4327
0 0.31313 2.534
0 0.32323 2.4543
0 0.33333 2.3573
0 0.34343 2.2666
0 0.35354 2.1848
0 0.36364 2.1141
0 0.37374 2.0559
0 0.38384 2.0112
0 0.39394 1.9806
0 0.40404 1.965
0 0.41414 1.9652
0 0.42424 1.9816
0 0.43434 2.0146
0 0.44444 2.0641
0 0.45455 2.13
0 0.46465 2.2121
0 0.47475 2.3102
0 0.48485 2.4241
0 0.49495 2.554
0 0.50505 2.7
0 0.51515 2.8622
0 0.52525 3.0408
0 0.53535 3.2359
0 0.54545 3.4475
0 0.55556 3.6754
0 0.56566 3.9188
0 0.57576 4.1769
0 0.58586 4.4482
0 0.59596 4.731
0 0.60606 5.0229
0 0.61616 5.3213
0 0.62626 5.6235
0 0.63636 5.7655
0 0.64646 5.8656
0 0.65657 5.964
0 0.66667 6.06
0 0.67677 6.153
0 0.68687 6.243
0 0.69697 6.3301
0 0.70707 6.4148
0 0.71717 6.4981
0 0.72727 6.5807
0 0.73737 6.6639
0 0.74747 6.7488
0 0.75758 6.8363
0 0.76768 6.9273
0 0.77778 7.0225
0 0.78788 7.1224
0 0.79798 7.2268
0 0.80808 7.3357
0 0.81818 7.4486
0 0.82828 7.5645
0 0.83838 7.6826
0 0.84848 7.8019
0 0.85859 7.9211
0 0.86869 8.0392
0 0.87879 8.1554
0 0.88889 8.269
0 0.89899 8.3795
0 0.90909 8.487
0 0.91919 8.5918
0 0.92929 8.6945
0 0.93939 8.7959
0 0.94949 8.7567
0 0.9596 8.6581
0 0.9697 8.5645
0 0.9798 8.4788
0 0.9899 8.4034
0 1 8.3404
0.010101 0 0.13001
0.010101 0.010101 0.011228
0.010101 0.020202 -0.086092
0.010101 0.030303 -0.095363
0.010101 0.040404 -0.06525
0.010101 0.050505 -0.007775
0.010101 0.060606 0.064991
0.010101 0.070707 0.14403
0.010101 0.080808 0.22412
0.010101 0.090909 0.30315
0.010101 0.10101 0.38101
0.010101 0.11111 0.45865
0.010101 0.12121 0.53749
0.010101 0.13131 0.61895
0.010101 0.14141 0.70431
0.010101 0.15152 0.79448
0.010101 0.16162 0.89005
0.010101 0.17172 0.99116
0.010101 0.18182 1.0976
0.010101 0.19192 1.2088
0.010101 0.20202 1.3256
0.010101 0.21212 1.4514
0.010101 0.22222 1.5788
0.010101 0.23232 1.7064
0.010101 0.24242 1.833
0.010101 0.25253 1.9576
0.010101 0.26263 2.0795
0.010101 0.27273 2.198
0.010101 0.28283 2.313
0.010101 0.29293 2.4248
0.010101 0.30303 2.5339
0.010101 0.31313 2.641
0.010101 0.32323 2.5659
0.010101 0.33333 2.4722
0.010101 0.34343 2.3833
0.010101 0.35354 2.3021
0.010101 0.36364 2.2312
0.010101 0.37374 2.1726
0.010101 0.38384 2.128
0.010101 0.39394 2.0986
0.010101 0.40404 2.0855
0.010101 0.41414 2.0889
0.010101 0.42424 2.1093
0.010101 0.43434 2.1467
0.010101 0.44444 2.2011
0.010101 0.45455 2.2722
0.010101 0.46465 2.3601
0.010101 0.47475 2.4647
0.010101 0.48485 2.5859
0.010101 0.49495 2.7239
0.010101 0.50505 2.8788
0.010101 0.51515 3.0506
0.010101 0.52525 3.2395
0.010101 0.53535 3.4456
0.010101 0.54545 3.6685
0.010101 0.55556 3.9078
0.010101 0.56566 4.1627
0.010101 0.57576 4.4322
0.010101 0.58586 4.7145
0.010101 0.59596 5.0076
0.010101 0.60606 5.3093
0.010101 0.61616 5.6166
0.010101 0.62626 5.9267
0.010101 0.63636 6.0758
0.010101 0.64646 6.1821
0.010101 0.65657 6.2858
0.010101 0.66667 6.3863
0.010101 0.67677 6.4833
0.010101 0.68687 6.577
0.010101 0.69697 6.6676
0.010101 0.70707 6.7559
0.010101 0.71717 6.8428
0.010101 0.72727 6.9296
0.010101 0.73737 7.0175
0.010101 0.74747 7.1076
0.010101 0.75758 7.2013
0.010101 0.76768 7.2994
0.010101 0.77778 7.4026
0.010101 0.78788 7.5113
0.010101 0.79798 7.6256
0.010101 0.80808 7.7454
0.010101 0.81818 7.8699
0.010101 0.82828 7.9984
0.010101 0.83838 8.1298
0.010101 0.84848 8.2629
0.010101 0.85859 8.3964
0.010101 0.86869 8.5292
0.010101 0.87879 8.66
0.010101 0.88889 8.7882
0.010101 0.89899 8.913
0.010101 0.90909 9.0343
0.010101 0.91919 9.1521
0.010101 0.92929 9.2671
0.010101 0.93939 9.3798
0.010101 0.94949 9.3509
0.010101 0.9596 9.2616
0.010101 0.9697 9.1764
0.010101 0.9798 9.0983
0.010101 0.9899 9.0298
0.010101 1 8.973
0.020202 0 0.30566
0.020202 0.010101 0.19811
0.020202 0.020202 0.051624
0.020202 0.030303 -0.12148
0.020202 0.040404 -0.14734
0.020202 0.050505 -0.096202
0.020202 0.060606 -0.018925
0.020202 0.070707 0.071661
0.020202 0.080808 0.16617
0.020202 0.090909 0.25935
0.020202 0.10101 0.34934
0.020202 0.11111 0.43645
0.020202 0.12121 0.52213
0.020202 0.13131 0.60827
0.020202 0.14141 0.69668
0.020202 0.15152 0.7889
0.020202 0.16162 0.88602
0.020202 0.17172 0.98864
0.020202 0.18182 1.0969
0.020202 0.19192 1.2103
0.020202 0.20202 1.3317
0.020202 0.21212 1.466
0.020202 0.22222 1.6023
0.020202 0.23232 1.7393
0.020202 0.24242 1.8757
0.020202 0.25253 2.0102
0.020202 0.26263 2.1419
0.020202 0.27273 2.2702
0.020202 0.28283 2.3946
0.020202 0.29293 2.5152
0.020202 0.30303 2.6325
0.020202 0.31313 2.7471
0.020202 0.32323 2.6786
0.020202 0.33333 2.5907
0.020202 0.34343 2.5069
0.020202 0.35354 2.43
0.020202 0.36364 2.3628
0.020202 0.37374 2.3076
0.020202 0.38384 2.2662
0.020202 0.39394 2.2402
0.020202 0.40404 2.2306
0.020202 0.41414 2.2381
0.020202 0.42424 2.2633
0.020202 0.43434 2.3064
0.020202 0.44444 2.3673
0.020202 0.45455 2.446
0.020202 0.46465 2.5425
0.020202 0.47475 2.6568
0.020202 0.48485 2.7887
0.020202 0.49495 2.9384
0.020202 0.50505 3.106
0.020202 0.51515 3.2913
0.020202 0.52525 3.4944
0.020202 0.53535 3.7151
0.020202 0.54545 3.9531
0.020202 0.55556 4.2076
0.020202 0.56566 4.4776
0.020202 0.57576 4.7619
0.020202 0.58586 5.0587
0.020202 0.59596 5.3658
0.020202 0.60606 5.6806
0.020202 0.61616 6.0004
0.020202 0.62626 6.3219
0.020202 0.63636 6.4815
0.020202 0.64646 6.5972
0.020202 0.65657 6.7095
0.020202 0.66667 6.8179
0.020202 0.67677 6.9221
0.020202 0.68687 7.0224
0.020202 0.69697 7.1194
0.020202 0.70707 7.214
0.020202 0.71717 7.3073
0.020202 0.72727 7.4007
0.020202 0.73737 7.4954
0.020202 0.74747 7.5929
0.020202 0.75758 7.6944
0.020202 0.76768 7.8009
0.020202 0.77778 7.9132
0.020202 0.78788 8.0316
0.020202 0.79798 8.1562
0.020202 0.80808 8.2868
0.020202 0.81818 8.4227
0.020202 0.82828 8.5631
0.020202 0.83838 8.7067
0.020202 0.84848 8.8522
0.020202 0.85859 8.9982
0.020202 0.86869 9.1433
0.020202 0.87879 9.2863
0.020202 0.88889 9.426
0.020202 0.89899 9.5617
0.020202 0.90909 9.693
0.020202 0.91919 9.8197
0.020202 0.92929 9.9423
0.020202 0.93939 10.061
0.020202 0.94949 10.037
0.020202 0.9596 9.9515
0.020202 0.9697 9.8683
0.020202 0.9798 9.7908
0.020202 0.9899 9.7218
0.020202 1 9.6635
0.030303 0 0.50182
0.030303 0.010101 0.41388
0.030303 0.020202 0.29071
0.030303 0.030303 0.13501
0.030303 0.040404 -0.03372
0.030303 0.050505 -0.21075
0.030303 0.060606 -0.24906
0.030303 0.070707 -0.16623
0.030303 0.080808 -0.065808
0.030303 0.090909 0.043143
0.030303 0.10101 0.15459
0.030303 0.11111 0.26534
0.030303 0.12121 0.3743
0.030303 0.13131 0.48176
0.030303 0.14141 0.58875
0.030303 0.15152 0.69657
0.030303 0.16162 0.80651
0.030303 0.17172 0.91964
0.030303 0.18182 1.0366
0.030303 0.19192 1.1577
0.030303 0.20202 1.2882
0.030303 0.21212 1.4318
0.030303 0.22222 1.5777
0.030303 0.23232 1.7245
0.030303 0.24242 1.8713
0.030303 0.25253 2.0167
0.030303 0.26263 2.1598
0.030303 0.27273 2.2999
0.030303 0.28283 2.4367
0.030303 0.29293 2.5701
0.030303 0.30303 2.7007
0.030303 0.31313 2.829
0.030303 0.32323 2.7748
0.030303 0.33333 2.7015
0.030303 0.34343 2.6328
0.030303 0.35354 2.5712
0.030303 0.36364 2.5192
0.030303 0.37374 2.4785
0.030303 0.38384 2.4507
0.030303 0.39394 2.4367
0.030303 0.40404 2.4371
0.030303 0.41414 2.4523
0.030303 0.42424 2.4827
0.030303 0.43434 2.529
0.030303 0.44444 2.592
0.030303 0.45455 2.673
0.030303 0.46465 2.7733
0.030303 0.47475 2.8937
0.030303 0.48485 3.0346
0.030303 0.49495 3.1957
0.030303 0.50505 3.3764
0.030303 0.51515 3.5761
0.030303 0.52525 3.7943
0.030303 0.53535 4.0305
0.030303 0.54545 4.2839
0.030303 0.55556 4.5537
0.030303 0.56566 4.8386
0.030303 0.57576 5.1369
0.030303 0.58586 5.4466
0.030303 0.59596 5.7652
0.030303 0.60606 6.0901
0.030303 0.61616 6.4182
0.030303 0.62626 6.7464
0.030303 0.63636 6.9109
0.030303 0.64646 7.03
0.030303 0.65657 7.144
0.030303 0.66667 7.2526
0.030303 0.67677 7.3558
0.030303 0.68687 7.454
0.030303 0.69697 7.548
0.030303 0.70707 7.6389
0.030303 0.71717 7.7279
0.030303 0.72727 7.8168
0.030303 0.73737 7.9069
0.030303 0.74747 7.9998
0.030303 0.75758 8.0967
0.030303 0.76768 8.199
0.030303 0.77778 8.3072
0.030303 0.78788 8.4221
0.030303 0.79798 8.5435
0.030303 0.80808 8.6713
0.030303 0.81818 8.8049
0.030303 0.82828 8.9434
0.030303 0.83838 9.0854
0.030303 0.84848 9.2297
0.030303 0.85859 9.3747
0.030303 0.86869 9.5189
0.030303 0.87879 9.6608
0.030303 0.88889 9.7993
0.030303 0.89899 9.9333
0.030303 0.90909 10.062
0.030303 0.91919 10.186
0.030303 0.92929 10.305
0.030303 0.93939 10.419
0.030303 0.94949 10.389
0.030303 0.9596 10.296
0.030303 0.9697 10.205
0.030303 0.9798 10.118
0.030303 0.9899 10.039
0.030303 1 9.9698
0.040404 0 0.69602
0.040404 0.010101 0.62827
0.040404 0.020202 0.53152
0.040404 0.030303 0.41095
0.040404 0.040404 0.2698
0.040404 0.050505 0.13611
0.040404 0.060606 0.0056093
0.040404 0.070707 -0.1177
0.040404 0.080808 -0.23071
0.040404 0.090909 -0.33096
0.040404 0.10101 -0.34896
0.040404 0.11111 -0.24182
0.040404 0.12121 -0.12241
0.040404 0.13131 0.0072297
0.040404 0.14141 0.14531
0.040404 0.15152 0.29011
0.040404 0.16162 0.4399
0.040404 0.17172 0.59305
0.040404 0.18182 0.74819
0.040404 0.19192 0.90426
0.040404 0.20202 1.068
0.040404 0.21212 1.2397
0.040404 0.22222 1.4108
0.040404 0.23232 1.5811
0.040404 0.24242 1.7502
0.040404 0.25253 1.918
0.040404 0.26263 2.0841
0.040404 0.27273 2.2484
0.040404 0.28283 2.4108
0.040404 0.29293 2.571
0.040404 0.30303 2.7291
0.040404 0.31313 2.8845
0.040404 0.32323 2.8554
0.040404 0.33333 2.8039
0.040404 0.34343 2.7518
0.040404 0.35354 2.7012
0.040404 0.36364 2.6549
0.040404 0.37374 2.6162
0.040404 0.38384 2.5888
0.040404 0.39394 2.5757
0.040404 0.40404 2.5796
0.040404 0.41414 2.6018
0.040404 0.42424 2.6433
0.040404 0.43434 2.7044
0.040404 0.44444 2.7851
0.040404 0.45455 2.8853
0.040404 0.46465 3.0049
0.040404 0.47475 3.1437
0.040404 0.48485 3.3016
0.040404 0.49495 3.4784
0.040404 0.50505 3.6741
0.040404 0.51515 3.8882
0.040404 0.52525 4.1197
0.040404 0.53535 4.3668
0.040404 0.54545 4.6284
0.040404 0.55556 4.905
0.040404 0.56566 5.1961
0.040404 0.57576 5.4996
0.040404 0.58586 5.813
0.040404 0.59596 6.1334
0.040404 0.60606 6.4579
0.040404 0.61616 6.7836
0.040404 0.62626 7.1074
0.040404 0.63636 7.2654
0.040404 0.64646 7.3762
0.040404 0.65657 7.4803
0.040404 0.66667 7.5778
0.040404 0.67677 7.6687
0.040404 0.68687 7.7539
0.040404 0.69697 7.8344
0.040404 0.70707 7.9115
0.040404 0.71717 7.9868
0.040404 0.72727 8.0621
0.040404 0.73737 8.1392
0.040404 0.74747 8.2196
0.040404 0.75758 8.3048
0.040404 0.76768 8.3961
0.040404 0.77778 8.4943
0.040404 0.78788 8.6001
0.040404 0.79798 8.7134
0.040404 0.80808 8.8341
0.040404 0.81818 8.9615
0.040404 0.82828 9.0946
0.040404 0.83838 9.2322
0.040404 0.84848 9.3728
0.040404 0.85859 9.5146
0.040404 0.86869 9.656
0.040404 0.87879 9.7955
0.040404 0.88889 9.9315
0.040404 0.89899 10.063
0.040404 0.90909 10.189
0.040404 0.91919 10.309
0.040404 0.92929 10.423
0.040404 0.93939 10.531
0.040404 0.94949 10.494
0.040404 0.9596 10.393
0.040404 0.9697 10.292
0.040404 0.9798 10.194
0.040404 0.9899 10.103
0.040404 1 10.02
0.050505 0 0.8752
0.050505 0.010101 0.82255
0.050505 0.020202 0.74405
0.050505 0.030303 0.64836
