x0 y0
0 1
0.012658228 0.92595718
0.025316456 0.85566253
0.037974684 0.78901872
0.050632911 0.72592837
0.063291139 0.66629415
0.075949367 0.65820927
0.088607595 0.55700462
0.10126582 0.71344568
0.11392405 0.46037129
0.12658228 0.41655731
0.13924051 0.75698566
0.15189873 0.33744795
0.16455696 0.30195786
0.17721519 0.4394966
0.18987342 0.71666537
0.20253165 0.21057766
0.21518987 0.18482311
0.2278481 0.16125905
0.24050633 0.57233146
0.25316456 0.75858608
0.26582278 0.48946646
0.27848101 0.086960666
0.29113924 0.072888757
0.30379747 0.060423212
0.3164557 0.049466675
0.32911392 0.039921791
0.34177215 0.031691205
0.35443038 0.24209053
0.36708861 0.48099979
0.37974684 0.6165902
0.39240506 0.6888521
0.40506329 0.72654097
0.41772152 0.74569645
0.43037975 0.75497297
0.44303797 0.7591315
0.4556962 0.76080249
0.46835443 0.76138356
0.48101266 0.76155222
0.49367089 0.76159096
0.50632911 0.76159096
0.51898734 0.76155222
0.53164557 0.76138356
0.5443038 0.76080249
0.55696203 0.7591315
0.56962025 0.75497297
0.58227848 0.74569645
0.59493671 0.72654097
0.60759494 0.6888521
0.62025316 0.6165902
0.63291139 0.48099979
0.64556962 0.24209053
0.65822785 -0.031691205
0.67088608 -0.039921791
0.6835443 -0.049466675
0.69620253 -0.060423212
0.70886076 -0.072888757
0.72151899 -0.086960666
0.73417722 0.48946646
0.74683544 0.75858608
0.75949367 0.57233146
0.7721519 -0.16125905
0.78481013 -0.18482311
0.79746835 -0.21057766
0.81012658 0.71666537
0.82278481 0.4394966
0.83544304 -0.30195786
0.84810127 -0.19373973
0.86075949 0.75698566
0.87341772 -0.41655731
0.88607595 -0.29744144
0.89873418 0.71344568
0.91139241 -0.55700462
0.92405063 0.65820927
0.93670886 -0.50527854
0.94936709 0.40019297
0.96202532 -0.4156095
0.97468354 0.54433643
0.98734177 -0.69675626
1 0.76134388
