x0 y0
0 1
0.0015649452 0.99063969
0.0031298905 0.98133797
0.0046948357 0.97209466
0.0062597809 0.96290957
0.0078247261 0.95378253
0.0093896714 0.94471334
0.010954617 0.93570183
0.012519562 0.9267478
0.014084507 0.91785109
0.015649452 0.90901149
0.017214397 0.90022883
0.018779343 0.89150293
0.020344288 0.88283359
0.021909233 0.87422064
0.023474178 0.86566389
0.025039124 0.85716316
0.026604069 0.84871827
0.028169014 0.84032902
0.029733959 0.83199524
0.031298905 0.82371674
0.03286385 0.81549334
0.034428795 0.80732485
0.03599374 0.7992111
0.037558685 0.79115189
0.039123631 0.78314704
0.040688576 0.77519637
0.042253521 0.76729969
0.043818466 0.75945683
0.045383412 0.75637773
0.046948357 0.75024204
0.048513302 0.73624925
0.050078247 0.72861978
0.051643192 0.72104321
0.053208138 0.71351934
0.054773083 0.706048
0.056338028 0.69862899
0.057902973 0.69126214
0.059467919 0.68394725
0.061032864 0.67668416
0.062597809 0.66947266
0.064162754 0.66231259
0.0657277 0.65520375
0.067292645 0.64814596
0.06885759 0.64113904
0.070422535 0.69212454
0.07198748 0.75268259
0.073552426 0.75751507
0.075117371 0.70986503
0.076682316 0.60686099
0.078247261 0.6001554
0.079812207 0.5934994
0.081377152 0.58689279
0.082942097 0.58033539
0.084507042 0.57382701
0.086071987 0.56736748
0.087636933 0.56095661
0.089201878 0.55459422
0.090766823 0.54828011
0.092331768 0.54201411
0.093896714 0.53579604
0.095461659 0.5296257
0.097026604 0.52350293
0.098591549 0.51742752
0.10015649 0.65234745
0.10172144 0.73046585
0.10328638 0.76026546
0.10485133 0.75167443
0.10641628 0.70304698
0.10798122 0.60247807
0.10954617 0.4762106
0.11111111 0.47050754
0.11267606 0.4648502
0.114241 0.45923839
0.11580595 0.45367192
0.11737089 0.44815062
0.11893584 0.4426743
0.12050078 0.43724277
0.12206573 0.43185586
0.12363067 0.42651337
0.12519562 0.42121513
0.12676056 0.41596095
0.12832551 0.41075065
0.12989045 0.40558403
0.1314554 0.40046093
0.13302034 0.39538114
0.13458529 0.55929312
0.13615023 0.6664355
0.13771518 0.72860127
0.13928013 0.75736741
0.14084507 0.75936894
0.14241002 0.73573086
0.14397496 0.68248596
0.14553991 0.5916042
0.14710485 0.45421968
0.1486698 0.34692568
0.15023474 0.34231032
0.15179969 0.33773608
0.15336463 0.33320277
0.15492958 0.32871021
0.15649452 0.32425821
0.15805947 0.3198466
0.15962441 0.31547518
0.16118936 0.31114377
0.1627543 0.3068522
0.16431925 0.30260026
0.16588419 0.29838779
0.16744914 0.2942146
0.16901408 0.29008049
0.17057903 0.2859853
0.17214397 0.28192883
0.17370892 0.27791091
0.17527387 0.27393134
0.17683881 0.40477821
0.17840376 0.53498372
0.1799687 0.62956388
0.18153365 0.69391152
0.18309859 0.73431658
0.18466354 0.75581074
0.18622848 0.76149741
0.18779343 0.75253788
0.18935837 0.72831143
0.19092332 0.68661926
0.19248826 0.62405047
0.19405321 0.53679985
0.19561815 0.42224742
0.1971831 0.28123586
0.19874804 0.21871553
0.20031299 0.21532465
0.20187793 0.211969
0.20344288 0.2086484
0.20500782 0.20536266
0.20657277 0.20211159
0.20813772 0.19889503
0.20970266 0.19571277
0.21126761 0.19256463
0.21283255 0.18945044
0.2143975 0.18637001
0.21596244 0.18332315
0.21752739 0.18030968
0.21909233 0.17732941
0.22065728 0.17438217
0.22222222 0.17146776
0.22378717 0.16858601
0.22535211 0.16573673
0.22691706 0.16291974
0.228482 0.16013485
0.23004695 0.15738187
0.23161189 0.15466063
0.23317684 0.15197094
0.23474178 0.22336428
0.23630673 0.33962614
0.23787167 0.44029697
0.23943662 0.52426917
0.24100156 0.59216416
0.24256651 0.64559913
0.24413146 0.68656081
0.2456964 0.71698924
0.24726135 0.73855555
0.24882629 0.75257411
0.25039124 0.75999078
0.25195618 0.76140603
0.25352113 0.75710951
0.25508607 0.74711536
0.25665102 0.7311963
0.25821596 0.70891975
0.25978091 0.67969272
0.26134585 0.64282441
0.2629108 0.59761505
0.26447574 0.54347667
0.26604069 0.48008308
0.26760563 0.40753338
0.26917058 0.32649749
0.27073552 0.2383003
0.27230047 0.1449026
0.27386541 0.092510484
0.27543036 0.090603112
0.27699531 0.088722139
0.27856025 0.086867382
0.2801252 0.085038656
0.28169014 0.083235776
0.28325509 0.081458561
0.28482003 0.079706824
0.28638498 0.077980383
0.28794992 0.076279054
0.28951487 0.074602652
0.29107981 0.072950993
0.29264476 0.071323894
0.2942097 0.069721171
0.29577465 0.068142639
0.29733959 0.066588115
0.29890454 0.065057414
0.30046948 0.063550353
0.30203443 0.062066748
0.30359937 0.060606414
0.30516432 0.059169169
0.30672926 0.057754827
0.30829421 0.056363205
0.30985915 0.054994119
0.3114241 0.053647384
0.31298905 0.052322818
0.31455399 0.051020236
0.31611894 0.049739454
0.31768388 0.048480288
0.31924883 0.047242554
0.32081377 0.046026068
0.32237872 0.044830646
0.32394366 0.043656104
0.32550861 0.042502259
0.32707355 0.041368926
0.3286385 0.040255921
0.33020344 0.039163061
0.33176839 0.038090161
0.33333333 0.037037037
0.33489828 0.036003506
0.33646322 0.034989383
0.33802817 0.033994485
0.33959311 0.033018627
0.34115806 0.032061626
0.342723 0.031123297
0.34428795 0.030203457
0.3458529 0.029301922
0.34741784 0.058222695
0.34898279 0.10199902
0.35054773 0.14432825
0.35211268 0.18503928
0.35367762 0.22400113
0.35524257 0.26112112
0.35680751 0.29634189
0.35837246 0.3296377
0.3599374 0.36101018
0.36150235 0.39048401
0.36306729 0.41810265
0.36463224 0.44392431
0.36619718 0.46801834
0.36776213 0.49046197
0.36932707 0.51133755
0.37089202 0.53073027
0.37245696 0.5487262
0.37402191 0.56541086
0.37558685 0.580868
0.3771518 0.59517873
0.37871674 0.60842092
0.38028169 0.62066879
0.38184664 0.6319926
0.38341158 0.64245856
0.38497653 0.65212884
0.38654147 0.66106154
0.38810642 0.66931088
0.38967136 0.67692732
0.39123631 0.68395772
0.39280125 0.69044557
0.3943662 0.69643118
0.39593114 0.70195186
0.39749609 0.70704215
0.39906103 0.71173403
0.40062598 0.71605708
