x0 y0
0 1
0.0031347962 0.9813089
0.0062695925 0.96285217
0.0094043887 0.94462832
0.012539185 0.92663589
0.015673981 0.90887339
0.018808777 0.89133934
0.021943574 0.87403227
0.02507837 0.8569507
0.028213166 0.84009314
0.031347962 0.82345812
0.034482759 0.80704416
0.037617555 0.79084978
0.040752351 0.77487351
0.043887147 0.75911385
0.047021944 0.74835007
0.05015674 0.72823851
0.053291536 0.71311986
0.056426332 0.69821192
0.059561129 0.68351321
0.062695925 0.66902225
0.065830721 0.65473756
0.068965517 0.64065767
0.072100313 0.75473514
0.07523511 0.70381056
0.078369906 0.59963199
0.081504702 0.58635649
0.084639498 0.57327839
0.087774295 0.56039622
0.090909091 0.54770849
0.094043887 0.53521373
0.097178683 0.52291045
0.10031348 0.66288248
0.10344828 0.76109348
0.10658307 0.69508764
0.10971787 0.47558264
0.11285266 0.46421462
0.11598746 0.45302921
0.11912226 0.44202494
0.12225705 0.43120032
0.12539185 0.42055389
0.12852665 0.41008415
0.13166144 0.39978964
0.13479624 0.57684333
0.13793103 0.73434636
0.14106583 0.75762723
0.14420063 0.67192669
0.14733542 0.4297413
0.15047022 0.34161941
0.15360502 0.33251005
0.15673981 0.32356407
0.15987461 0.31478002
0.1630094 0.30615639
0.1661442 0.29769172
0.169279 0.28938453
0.17241379 0.28123334
0.17554859 0.27323667
0.17868339 0.55437981
0.18181818 0.70286778
0.18495298 0.75799396
0.18808777 0.74919322
0.19122257 0.67638755
0.19435737 0.51671092
0.19749216 0.25070008
0.20062696 0.2146486
0.20376176 0.20797607
0.20689655 0.20144327
0.21003135 0.19504873
0.21316614 0.18879097
0.21630094 0.18266851
0.21943574 0.17667986
0.22257053 0.17082355
0.22570533 0.16509811
0.22884013 0.15950205
0.23197492 0.15403389
0.23510972 0.25196069
0.23824451 0.46181799
0.24137931 0.60631321
0.24451411 0.6949043
0.2476489 0.74268758
0.2507837 0.76089311
0.2539185 0.75511659
0.25705329 0.72609845
0.26018809 0.67086444
0.26332288 0.58424449
0.26645768 0.46163003
0.26959248 0.30335433
0.27272727 0.1188423
0.27586207 0.090081594
0.27899687 0.086354563
0.28213166 0.082731777
0.28526646 0.079211758
0.28840125 0.075793028
0.29153605 0.072474107
0.29467085 0.069253518
0.29780564 0.066129781
0.30094044 0.063101417
0.30407524 0.060166949
0.30721003 0.057324897
0.31034483 0.054573783
0.31347962 0.051912128
0.31661442 0.049338454
0.31974922 0.046851281
0.32288401 0.044449132
0.32601881 0.042130527
0.32915361 0.039893987
0.3322884 0.037738035
0.3354232 0.035661191
0.33855799 0.033661977
0.34169279 0.031738915
0.34482759 0.029890524
0.34796238 0.073606998
0.35109718 0.15881367
0.35423197 0.23736456
0.35736677 0.3084622
0.36050157 0.37185249
0.36363636 0.42769681
0.36677116 0.47643739
0.36990596 0.51867926
0.37304075 0.55509907
0.37617555 0.58638159
0.37931034 0.61317982
0.38244514 0.63609309
0.38557994 0.65565743
0.38871473 0.67234404
0.39184953 0.68656233
0.39498433 0.69866533
0.39811912 0.70895611
0.40125392 0.71769425
0.40438871 0.72510195
0.40752351 0.73136949
0.41065831 0.73666002
0.4137931 0.74111371
0.4169279 0.74485115
0.4200627 0.74797633
0.42319749 0.75057904
0.42633229 0.75273692
0.42946708 0.75451712
0.43260188 0.75597776
0.43573668 0.7571691
0.43887147 0.75813454
0.44200627 0.75891145
0.44514107 0.75953197
0.44827586 0.76002359
0.45141066 0.76040974
0.45454545 0.76071026
0.45768025 0.76094186
0.46081505 0.7611185
0.46394984 0.76125176
0.46708464 0.76135113
0.47021944 0.76142435
0.47335423 0.76147763
0.47648903 0.76151589
0.47962382 0.76154299
0.48275862 0.76156189
0.48589342 0.76157486
0.48902821 0.76158354
0.49216301 0.76158912
0.49529781 0.76159243
0.4984326 0.76159397
0.5015674 0.76159397
0.50470219 0.76159243
0.50783699 0.76158912
0.51097179 0.76158354
0.51410658 0.76157486
0.51724138 0.76156189
0.52037618 0.76154299
0.52351097 0.76151589
0.52664577 0.76147763
0.52978056 0.76142435
0.53291536 0.76135113
0.53605016 0.76125176
0.53918495 0.7611185
0.54231975 0.76094186
0.54545455 0.76071026
0.54858934 0.76040974
0.55172414 0.76002359
0.55485893 0.75953197
0.55799373 0.75891145
0.56112853 0.75813454
0.56426332 0.7571691
0.56739812 0.75597776
0.57053292 0.75451712
0.57366771 0.75273692
0.57680251 0.75057904
0.5799373 0.74797633
0.5830721 0.74485115
0.5862069 0.74111371
0.58934169 0.73666002
0.59247649 0.73136949
0.59561129 0.72510195
0.59874608 0.71769425
0.60188088 0.70895611
0.60501567 0.69866533
0.60815047 0.68656233
0.61128527 0.67234404
0.61442006 0.65565743
0.61755486 0.63609309
0.62068966 0.61317982
0.62382445 0.58638159
0.62695925 0.55509907
0.63009404 0.51867926
0.63322884 0.47643739
0.63636364 0.42769681
0.63949843 0.37185249
0.64263323 0.3084622
0.64576803 0.23736456
0.64890282 0.15881367
0.65203762 0.073606998
0.65517241 -0.016830958
0.65830721 -0.031738915
0.66144201 -0.033661977
0.6645768 -0.035661191
0.6677116 -0.037738035
0.67084639 -0.039893987
0.67398119 -0.042130527
0.67711599 -0.044449132
0.68025078 -0.046851281
0.68338558 -0.049338454
0.68652038 -0.051912128
0.68965517 -0.054573783
0.69278997 -0.057324897
0.69592476 -0.060166949
0.69905956 -0.063101417
0.70219436 -0.066129781
0.70532915 -0.069253518
0.70846395 -0.072474107
0.71159875 -0.075793028
0.71473354 -0.079211758
0.71786834 -0.082731777
0.72100313 -0.086354563
0.72413793 -0.073625997
0.72727273 0.1188423
0.73040752 0.30335433
0.73354232 0.46163003
0.73667712 0.58424449
0.73981191 0.67086444
0.74294671 0.72609845
0.7460815 0.75511659
0.7492163 0.76089311
0.7523511 0.74268758
0.75548589 0.6949043
0.75862069 0.60631321
0.76175549 0.46181799
0.76489028 0.25196069
0.76802508 -0.0085275798
0.77115987 -0.15950205
0.77429467 -0.16509811
0.77742947 -0.17082355
0.78056426 -0.17667986
0.78369906 -0.18266851
0.78683386 -0.18879097
0.78996865 -0.19504873
0.79310345 -0.20144327
0.79623824 -0.20797607
0.79937304 -0.083230592
0.80250784 0.25070008
0.80564263 0.51671092
0.80877743 0.67638755
0.81191223 0.74919322
0.81504702 0.75799396
0.81818182 0.70286778
0.82131661 0.55437981
0.82445141 0.27011909
0.82758621 -0.12017295
0.830721 -0.28938453
0.8338558 -0.29769172
0.8369906 -0.30615639
0.84012539 -0.31478002
0.84326019 -0.32356407
0.84639498 -0.33251005
0.84952978 0.011927991
0.85266458 0.4297413
0.85579937 0.67192669
0.85893417 0.75762723
0.86206897 0.73434636
0.86520376 0.57684333
0.86833856 0.20536734
0.87147335 -0.29309788
0.87460815 -0.42055389
0.87774295 -0.43120032
0.88087774 -0.44202494
0.88401254 -0.45302921
0.88714734 -0.11809195
0.89028213 0.41047839
0.89341693 0.69508764
0.89655172 0.76109348
0.89968652 0.66288248
0.90282132 0.30141331
0.90595611 -0.2878407
0.90909091 -0.54770849
0.91222571 -0.56039622
0.9153605 -0.57327839
0.9184953 -0.26614465
0.92163009 0.36242692
0.92476489 0.70381056
0.92789969 0.75473514
0.93103448 0.56527613
0.93416928 -0.010656283
0.93730408 -0.58132437
0.94043887 -0.68351321
0.94357367 -0.67197247
0.94670846 -0.20014088
0.94984326 0.48207302
0.95297806 0.74835007
0.95611285 0.6976366
0.95924765 0.24310068
0.96238245 -0.47977815
0.96551724 -0.75228575
0.96865204 -0.67381595
0.97178683 -0.12283261
0.97492163 0.57844752
0.97805643 0.76158621
0.98119122 0.56641992
0.98432602 -0.17825732
0.98746082 -0.70529803
0.99059561 -0.7260515
0.99373041 -0.24779079
0.9968652 0.55120191
1 0.76134388
