x0 x1 y0
0 0 890
0 1 1490
1 0 1586
1 1 2186
0.68881 0.2228 124.59
0.69278 0.77103 40.451
0.58596 0.97247 703.43
0.16637 0.32817 54.388
0.3073 0.10844 270.12
0.026972 0.51431 617.59
0.66894 0.61856 38.587
0.20762 0.51634 111.89
0.68591 0.46368 62.682
0.82652 0.79274 147.59
0.50873 0.74099 67.718
0.092077 0.75562 263.12
0.16711 0.64516 108.25
0.60449 0.10546 478.43
0.71221 0.027468 871.03
0.99248 0.75918 804.55
0.45809 0.66416 90.159
0.38193 0.093832 427.57
0.12901 0.99411 779.42
0.52824 0.89012 271.2
0.49612 0.2666 191.04
0.77044 0.79621 88.387
0.00021499 0.7066 800.34
0.83127 0.59716 38.397
0.49281 0.47841 175.87
0.703 0.55496 36.466
0.44971 0.12893 377.11
0.55972 0.42057 159.75
0.11856 0.47969 226.89
0.66733 0.32476 82.611
0.73565 0.6702 0.92426
0.76592 0.92819 529.09
0.62098 0.36171 119.15
0.5317 0.7541 68.108
0.87972 0.53571 108.98
0.92569 0.31124 175.08
0.71027 0.409 43.562
0.92608 0.26727 187.48
1 0.95581 1764.6
0.87586 0.75445 200.37
0.8496 0.0239 890.96
0.54315 0.016091 1015.4
0.25643 0.69736 18.617
0.37388 0.077013 487.62
0.021387 0.59522 665.76
0.89608 0.68836 200.03
0.041018 0.16343 248.47
0.73883 0.32452 24.02
0.35077 0.54702 124.04
0.93877 0.49934 282.38
0.12067 0.4682 217.32
0.064352 0.54303 426.86
0.67868 0.64413 25.312
0.67598 0.93685 512.08
0.74752 0.95976 708.56
0.42165 0.28693 162.57
0.016454 0.86882 780.22
0.097722 0.89505 403.84
0.58651 0.69023 58.927
0.080901 0.02947 468.87
0.50748 0.17828 284.51
0.24895 0.38527 76.785
0.9383 0.11258 539.3
0.82138 0.21685 70.808
0.59797 0.40214 136.23
0.079563 0.052693 363.7
0.91315 0.31563 137.36
0.85933 0.59104 77.672
0.38114 0.94376 410.46
0.70055 0.19498 156.15
0.37822 0.22066 156.94
0.38239 0.52374 145.49
0.70424 0.99678 961.25
0.16439 0.97172 560.02
0.23062 0.6574 46.216
0.14073 0.75285 117.25
