x0 x1 y0
0 0 890
0 0.010101 830.46
0 0.020202 776.28
0 0.030303 727.21
0 0.040404 683.01
0 0.050505 643.43
0 0.060606 608.25
0 0.070707 577.24
0 0.080808 550.18
0 0.090909 526.84
0 0.10101 507.01
0 0.11111 490.5
0 0.12121 477.08
0 0.13131 466.58
0 0.14141 458.79
0 0.15152 453.53
0 0.16162 450.63
0 0.17172 449.89
0 0.18182 451.16
0 0.19192 454.27
0 0.20202 459.04
0 0.21212 465.34
0 0.22222 473.01
0 0.23232 481.9
0 0.24242 491.88
0 0.25253 502.82
0 0.26263 514.57
0 0.27273 527.01
0 0.28283 540.04
0 0.29293 553.52
0 0.30303 567.36
0 0.31313 581.45
0 0.32323 595.69
0 0.33333 610
0 0.34343 624.27
0 0.35354 638.44
0 0.36364 652.41
0 0.37374 666.12
0 0.38384 679.5
0 0.39394 692.49
0 0.40404 705.03
0 0.41414 717.07
0 0.42424 728.56
0 0.43434 739.47
0 0.44444 749.75
0 0.45455 759.38
0 0.46465 768.32
0 0.47475 776.56
0 0.48485 784.08
0 0.49495 790.88
0 0.50505 796.94
0 0.51515 802.26
0 0.52525 806.86
0 0.53535 810.74
0 0.54545 813.92
0 0.55556 816.42
0 0.56566 818.26
0 0.57576 819.48
0 0.58586 820.1
0 0.59596 820.18
0 0.60606 819.76
0 0.61616 818.9
0 0.62626 817.64
0 0.63636 816.05
0 0.64646 814.2
0 0.65657 812.15
0 0.66667 810
0 0.67677 807.82
0 0.68687 805.69
0 0.69697 803.72
0 0.70707 802
0 0.71717 800.64
0 0.72727 799.74
0 0.73737 799.41
0 0.74747 799.78
0 0.75758 800.98
0 0.76768 803.12
0 0.77778 806.35
0 0.78788 810.8
0 0.79798 816.62
0 0.80808 823.96
0 0.81818 832.98
0 0.82828 843.83
0 0.83838 856.68
0 0.84848 871.71
0 0.85859 889.1
0 0.86869 909.01
0 0.87879 931.63
0 0.88889 957.16
0 0.89899 985.8
0 0.90909 1017.7
0 0.91919 1053.2
0 0.92929 1092.4
0 0.93939 1135.5
0 0.94949 1182.8
0 0.9596 1234.5
0 0.9697 1290.9
0 0.9798 1352.1
0 0.9899 1418.3
0 1 1490
0.010101 0 842.95
0.010101 0.010101 782.71
0.010101 0.020202 727.84
0.010101 0.030303 678.09
0.010101 0.040404 633.21
0.010101 0.050505 592.96
0.010101 0.060606 557.12
0.010101 0.070707 525.46
0.010101 0.080808 497.74
0.010101 0.090909 473.76
0.010101 0.10101 453.3
0.010101 0.11111 436.16
0.010101 0.12121 422.13
0.010101 0.13131 411.01
0.010101 0.14141 402.62
0.010101 0.15152 396.76
0.010101 0.16162 393.26
0.010101 0.17172 391.94
0.010101 0.18182 392.63
0.010101 0.19192 395.17
0.010101 0.20202 399.38
0.010101 0.21212 405.13
0.010101 0.22222 412.25
0.010101 0.23232 420.6
0.010101 0.24242 430.04
0.010101 0.25253 440.45
0.010101 0.26263 451.68
0.010101 0.27273 463.61
0.010101 0.28283 476.13
0.010101 0.29293 489.12
0.010101 0.30303 502.47
0.010101 0.31313 516.07
0.010101 0.32323 529.84
0.010101 0.33333 543.67
0.010101 0.34343 557.48
0.010101 0.35354 571.2
0.010101 0.36364 584.72
0.010101 0.37374 597.99
0.010101 0.38384 610.93
0.010101 0.39394 623.49
0.010101 0.40404 635.61
0.010101 0.41414 647.24
0.010101 0.42424 658.33
0.010101 0.43434 668.83
0.010101 0.44444 678.72
0.010101 0.45455 687.97
0.010101 0.46465 696.53
0.010101 0.47475 704.4
0.010101 0.48485 711.56
0.010101 0.49495 718
0.010101 0.50505 723.71
0.010101 0.51515 728.69
0.010101 0.52525 732.96
0.010101 0.53535 736.51
0.010101 0.54545 739.37
0.010101 0.55556 741.55
0.010101 0.56566 743.09
0.010101 0.57576 744
0.010101 0.58586 744.34
0.010101 0.59596 744.13
0.010101 0.60606 743.44
0.010101 0.61616 742.3
0.010101 0.62626 740.77
0.010101 0.63636 738.93
0.010101 0.64646 736.83
0.010101 0.65657 734.54
0.010101 0.66667 732.15
0.010101 0.67677 729.74
0.010101 0.68687 727.4
0.010101 0.69697 725.22
0.010101 0.70707 723.29
0.010101 0.71717 721.73
0.010101 0.72727 720.63
0.010101 0.73737 720.12
0.010101 0.74747 720.31
0.010101 0.75758 721.34
0.010101 0.76768 723.31
0.010101 0.77778 726.38
0.010101 0.78788 730.69
0.010101 0.79798 736.37
0.010101 0.80808 743.57
0.010101 0.81818 752.46
0.010101 0.82828 763.19
0.010101 0.83838 775.93
0.010101 0.84848 790.85
0.010101 0.85859 808.14
0.010101 0.86869 827.96
0.010101 0.87879 850.5
0.010101 0.88889 875.95
0.010101 0.89899 904.51
0.010101 0.90909 936.39
0.010101 0.91919 971.79
0.010101 0.92929 1010.9
0.010101 0.93939 1054
0.010101 0.94949 1101.3
0.010101 0.9596 1153
0.010101 0.9697 1209.3
0.010101 0.9798 1270.5
0.010101 0.9899 1336.7
0.010101 1 1408.4
0.020202 0 801.02
0.020202 0.010101 740.09
0.020202 0.020202 684.54
0.020202 0.030303 634.11
0.020202 0.040404 588.56
0.020202 0.050505 547.65
0.020202 0.060606 511.16
0.020202 0.070707 478.84
0.020202 0.080808 450.48
0.020202 0.090909 425.87
0.020202 0.10101 404.78
0.020202 0.11111 387.02
0.020202 0.12121 372.38
0.020202 0.13131 360.66
0.020202 0.14141 351.67
0.020202 0.15152 345.21
0.020202 0.16162 341.13
0.020202 0.17172 339.24
0.020202 0.18182 339.36
0.020202 0.19192 341.33
0.020202 0.20202 344.99
0.020202 0.21212 350.19
0.020202 0.22222 356.76
0.020202 0.23232 364.58
0.020202 0.24242 373.5
0.020202 0.25253 383.39
0.020202 0.26263 394.1
0.020202 0.27273 405.53
0.020202 0.28283 417.55
0.020202 0.29293 430.04
0.020202 0.30303 442.91
0.020202 0.31313 456.04
0.020202 0.32323 469.33
0.020202 0.33333 482.7
0.020202 0.34343 496.05
0.020202 0.35354 509.32
0.020202 0.36364 522.41
0.020202 0.37374 535.24
0.020202 0.38384 547.76
0.020202 0.39394 559.9
0.020202 0.40404 571.6
0.020202 0.41414 582.82
0.020202 0.42424 593.51
0.020202 0.43434 603.63
0.020202 0.44444 613.13
0.020202 0.45455 622
0.020202 0.46465 630.19
0.020202 0.47475 637.7
0.020202 0.48485 644.5
0.020202 0.49495 650.59
0.020202 0.50505 655.96
0.020202 0.51515 660.61
0.020202 0.52525 664.54
0.020202 0.53535 667.78
0.020202 0.54545 670.32
0.020202 0.55556 672.2
0.020202 0.56566 673.43
0.020202 0.57576 674.06
0.020202 0.58586 674.11
0.020202 0.59596 673.63
0.020202 0.60606 672.66
0.020202 0.61616 671.26
0.020202 0.62626 669.48
0.020202 0.63636 667.38
0.020202 0.64646 665.04
0.020202 0.65657 662.52
0.020202 0.66667 659.9
0.020202 0.67677 657.27
0.020202 0.68687 654.71
0.020202 0.69697 652.32
0.020202 0.70707 650.2
0.020202 0.71717 648.44
0.020202 0.72727 647.16
0.020202 0.73737 646.47
0.020202 0.74747 646.49
0.020202 0.75758 647.35
0.020202 0.76768 649.17
0.020202 0.77778 652.1
0.020202 0.78788 656.26
0.020202 0.79798 661.8
0.020202 0.80808 668.88
0.020202 0.81818 677.64
0.020202 0.82828 688.26
0.020202 0.83838 700.89
0.020202 0.84848 715.71
0.020202 0.85859 732.91
0.020202 0.86869 752.64
0.020202 0.87879 775.1
0.020202 0.88889 800.48
0.020202 0.89899 828.98
0.020202 0.90909 860.81
0.020202 0.91919 896.16
0.020202 0.92929 935.25
0.020202 0.93939 978.3
0.020202 0.94949 1025.5
0.020202 0.9596 1077.2
0.020202 0.9697 1133.5
0.020202 0.9798 1194.7
0.020202 0.9899 1261
0.020202 1 1332.6
0.030303 0 763.97
0.030303 0.010101 702.36
0.030303 0.020202 646.13
0.030303 0.030303 595.03
0.030303 0.040404 548.82
0.030303 0.050505 507.25
0.030303 0.060606 470.11
0.030303 0.070707 437.15
0.030303 0.080808 408.16
0.030303 0.090909 382.92
0.030303 0.10101 361.21
0.030303 0.11111 342.84
0.030303 0.12121 327.59
0.030303 0.13131 315.27
0.030303 0.14141 305.69
0.030303 0.15152 298.65
0.030303 0.16162 293.99
0.030303 0.17172 291.53
0.030303 0.18182 291.09
0.030303 0.19192 292.5
0.030303 0.20202 295.62
0.030303 0.21212 300.27
0.030303 0.22222 306.31
0.030303 0.23232 313.6
0.030303 0.24242 322
0.030303 0.25253 331.38
0.030303 0.26263 341.59
0.030303 0.27273 352.52
0.030303 0.28283 364.04
0.030303 0.29293 376.05
0.030303 0.30303 388.44
0.030303 0.31313 401.1
0.030303 0.32323 413.93
0.030303 0.33333 426.84
0.030303 0.34343 439.75
0.030303 0.35354 452.58
0.030303 0.36364 465.22
0.030303 0.37374 477.63
0.030303 0.38384 489.73
0.030303 0.39394 501.45
0.030303 0.40404 512.75
0.030303 0.41414 523.58
0.030303 0.42424 533.87
0.030303 0.43434 543.6
0.030303 0.44444 552.73
0.030303 0.45455 561.23
0.030303 0.46465 569.06
0.030303 0.47475 576.21
0.030303 0.48485 582.66
0.030303 0.49495 588.41
0.030303 0.50505 593.44
0.030303 0.51515 597.76
0.030303 0.52525 601.38
0.030303 0.53535 604.3
0.030303 0.54545 606.54
0.030303 0.55556 608.11
0.030303 0.56566 609.06
0.030303 0.57576 609.4
0.030303 0.58586 609.17
0.030303 0.59596 608.42
0.030303 0.60606 607.18
0.030303 0.61616 605.53
0.030303 0.62626 603.5
0.030303 0.63636 601.16
0.030303 0.64646 598.58
0.030303 0.65657 595.83
0.030303 0.66667 592.99
0.030303 0.67677 590.15
0.030303 0.68687 587.39
0.030303 0.69697 584.8
0.030303 0.70707 582.48
0.030303 0.71717 580.54
0.030303 0.72727 579.08
0.030303 0.73737 578.22
0.030303 0.74747 578.08
0.030303 0.75758 578.78
0.030303 0.76768 580.45
0.030303 0.77778 583.23
0.030303 0.78788 587.25
0.030303 0.79798 592.67
0.030303 0.80808 599.63
0.030303 0.81818 608.28
