x0 x1 x2 x3 x4 y0
-0.170001700002 -0.419844799118 0.867261209556 0.391152389179 -0.340085398698 1.45627489366
0.107558615716 0.400212387391 -0.040731049357 -0.159941316663 0.522697982934 2.75951489044
0.168341477757 0.950841536791 -0.553336962344 -0.361988264992 0.935628264754 3.64020192811
-0.391445145535 -0.262116321874 0.657908510603 -0.732400337326 0.987835343484 3.06762311064
-0.377470882234 -0.450787605365 -0.00358770090499 -0.327517025335 0.65986519683 0.699448687131
0.786573555828 -0.519334526133 -0.20592478262 0.403944838367 0.68992296355 4.19552432692
0.749420430651 -0.119238462027 -0.141523552229 -0.699769259536 -0.00349581765954 -2.73018327653
0.993431298832 -0.520072159805 0.32471096573 -0.595294039493 -0.837554605828 -5.6415293107
-0.15277301588 -0.38301032511 0.673350219126 -0.65802088639 -0.729798832282 -5.17982071569
-0.902033896019 -0.449704542393 0.184372914574 -0.679092489456 -0.0146360830855 -4.03787461033
0.614704249861 -0.920029944185 0.661111663166 -0.156699992761 -0.0339823187389 -0.0387322137492
0.296371372498 -0.640846596596 0.933241389657 -0.575010292558 -0.699388036022 -3.98257900207
0.144795314869 0.523413360087 -0.796032285012 0.119713951178 0.152497923647 0.0448706029537
-0.0222385285274 0.364562027116 0.664308436175 -0.687623952607 0.62716002594 3.0851151535
0.837620572249 0.022115385694 0.121268374313 -0.63778054187 0.845322683742 2.9211477178
0.71563905233 0.949763909383 0.488824033805 0.271634310336 -0.559124300464 2.37255471153
-0.974344069861 -0.664538174193 -0.841068883664 -0.109323708417 -0.611740096821 -8.32262238701
0.536749614989 0.216548905505 -0.173541584577 -0.930395951027 -0.789026316453 -7.2174927141
-0.54489900873 -0.027384018747 -0.16729161904 -0.994569443409 0.48386839095 -2.66047772223
0.719794873311 0.21450301184 -0.443085281455 0.698455804219 0.925197682038 7.23935667969
0.0476230558908 0.316069383566 0.80929834473 -0.926205907356 -0.907518132793 -5.13475743617
-0.237503675101 0.966229421556 0.693797187637 -0.494381201715 -0.779302680284 -2.09769147736
0.181799551014 -0.660665398039 0.707178941685 -0.899043623402 -0.864309688294 -6.93571735509
-0.250659990451 0.302914398981 -0.223666145527 -0.852216461724 0.314975571945 -2.14981761624
-0.436564174217 -0.562558553774 -0.0570433451329 0.51614198692 0.199794009079 1.33072667591
0.0471765038793 0.241710396431 0.164437313103 -0.866727444637 0.840066175939 1.7573303372
-0.947577726718 0.0414977097849 0.995321100901 0.585966197677 -0.465661268677 2.13693944288
-0.163214258399 -0.940415214299 -0.575544179693 0.0459393006527 -0.0598407394128 -3.88612372053
-0.123157795695 0.592795084392 0.490903390541 0.498686064007 -0.742124276007 0.819265420701
-0.471176128512 0.268138673538 -0.00864664211698 0.110116627353 -0.163323024297 -0.33698731986
-0.142029265453 0.766373750476 -0.371699832958 -0.712794732497 0.711767502715 0.983277320214
-0.743468606812 0.0161020921121 -0.670895962139 0.0543071331103 -0.809769906007 -6.5555733066
-0.926625001673 0.303953986828 -0.0834220586403 -0.589915854491 -0.565844116188 -5.75786720284
-0.678373273949 -0.381890416105 -0.920161680712 0.312846578238 0.577087318906 -0.0658162408121
0.46086114201 0.753148273689 -0.880704115346 0.225922732776 0.557724190747 3.01735722819
0.166710595817 0.122758828931 -0.0478978717689 0.482595071794 0.868492275024 6.54137630067
0.00985977535257 -0.365753034345 -0.87074095797 0.373509460495 -0.597161054453 -4.82563659753
-0.218490764267 -0.00910894229478 0.749755940415 -0.437844715482 0.327462688377 1.89849375235
-0.090202313285 0.949696790228 -0.831334566549 -0.82716238213 -0.396662861722 -5.9767762696
0.70335626719 0.938494546452 -0.909772113131 0.74274146985 0.892202183417 7.28300581719
-0.172372109237 -0.95119865202 0.706413362701 -0.353142231908 -0.982741333207 -6.28180491884
0.375299147746 0.0922474805854 -0.412513691339 0.167531558921 0.0876574420421 0.430666480793
0.655010799735 0.0291912143799 0.287956396555 -0.953559180921 -0.780212580935 -6.1380372102
-0.629238738986 -0.0764048122627 0.950499124911 0.264780703596 0.366257002838 4.95985683979
-0.645285730219 0.763338327224 -0.262952310439 0.952242892151 -0.815740888223 -0.1771988796
-0.255982860635 0.677375695996 0.224230137416 0.578330668467 -0.651970304843 0.824930093255
0.146837101529 -0.327729840966 -0.17002749323 -0.544378214699 -0.207574583447 -4.23409083612
-0.437569860788 -0.200177729276 -0.718759225059 -0.861198884968 -0.88080967356 -10.8430469022
-0.0927392370168 0.741976723885 -0.701994734613 0.411441008187 -0.814264823049 -3.14033007559
0.977330252662 0.2181882945 -0.450162387829 -0.392504495475 -0.129875469103 -2.15617564924
-0.805674881612 -0.028445815269 0.44865787131 -0.429140403367 -0.987170109475 -6.16900505906
-0.436169755171 0.720989355587 0.779200316218 0.600453165355 0.433170098213 7.91107305715
0.441375015106 -0.342139235136 0.648233368799 0.39500790453 -0.0269718545301 3.1469689967
0.830829712436 -0.285261389142 0.942368130421 -0.953724458161 -0.421476651375 -2.8348697641
-0.441192457092 -0.144158690889 -0.105724756189 -0.0699170588155 -0.382190863099 -3.23730665819
0.332101243461 -0.410622819441 0.742901565615 0.74876967707 0.906616391778 9.26772096859
-0.100456020535 -0.0849977290896 0.139791145338 0.0387256225652 0.663599295906 3.62182092709
0.981179611575 0.572951490343 -0.0564043481479 -0.548098399002 0.274647321619 1.1387125599
-0.0308440437947 -0.328496636367 -0.182735292852 -0.398556966974 -0.947199787804 -7.566270002
0.80301902128 0.547666703698 0.881248564211 -0.894753053532 0.762929030345 4.77773105891
-0.50581974193 -0.36266106998 -0.81471736814 0.385107765068 -0.831673331788 -6.29322958498
-0.873933495547 -0.282335837192 0.362629207733 0.180649649179 0.200391107144 1.3738365857
-0.828914815351 0.509934259108 -0.987053476308 0.909663379069 -0.318386704733 -0.723486733447
0.53908098343 0.191927177611 -0.518626948723 0.370604373564 0.942078277222 5.55986337285
0.311538442652 -0.777547074201 -0.231438262008 0.425061904753 -0.808802243297 -4.28163408925
-0.880094507884 0.170250472867 0.133857996374 -0.533547008932 0.248869698596 -1.02785911577
-0.820902085229 -0.679375747892 -0.977247945695 0.205909059197 0.476481569523 -1.9053533337
-0.649429941919 -0.177440719563 0.601228985695 -0.186206167607 0.348194009094 1.79552095108
0.135099595067 -0.514782380108 0.0431030566622 -0.0880478683069 0.799958336781 2.88244421551
-0.197726680696 -0.548117382938 0.0784034806646 -0.000734876935025 -0.420084496607 -3.16211299535
0.991542943602 -0.98383934932 0.944298734833 0.44232485349 -0.890998374179 -0.828932007471
-0.0691790985264 -0.957306735324 0.9992017602 0.700056672201 -0.746302421482 0.0825272928171
0.504490798423 -0.204661149765 -0.65656817646 -0.199689784731 0.51234648837 -0.111562727559
-0.41957991892 -0.796120935898 -0.404447831409 0.0203792780167 -0.950414648247 -7.89572141411
-0.980454665195 0.593859565288 0.787985048894 0.529559768686 -0.0263372556209 4.5577724087
-0.808365026749 -0.229760807041 0.321482795464 0.692741963608 0.0463527178552 2.69929318927
0.634182276696 -0.5740454721 -0.444694275026 0.869004352148 -0.65945093252 -1.66922874659
-0.729397464783 -0.910318540265 0.495102941823 -0.0556007584625 0.833714939201 2.88144594231
0.397307649508 0.301048402952 -0.764090694418 -0.346318639866 0.156140891507 -1.89743772977
-0.103647366631 -0.140055779752 -0.896324629181 -0.785697102604 -0.440459253987 -8.41781749403
0.812614365282 -0.31421796107 -0.84016410086 0.978151203581 -0.392455044045 -0.385984265338
-0.51091907447 -0.139680580733 0.155311147411 0.577576813899 -0.662037915 -1.32422911311
0.523750911338 0.273441829732 -0.0494528034251 -0.374757037536 0.57092084016 2.27785221118
0.142855968368 0.53528305821 0.857385245739 -0.419319251218 -0.00222955628327 2.09715303571
0.28342647838 0.0909232882987 -0.193315473137 0.563611517591 0.555752127077 4.91853334132
-0.936728714093 0.881158412685 -0.568275726776 -0.0848751877981 0.580077430801 1.68164733376
0.773888220721 0.748502216556 -0.400621773185 0.447148997012 -0.694411819609 -0.614435775718
0.166144058876 -0.895756203174 -0.889563583836 -0.504223149803 0.724757521503 -2.68716409068
-0.935124842657 0.738718556349 -0.998049616899 0.636748998026 -0.624946161115 -3.02957139413
-0.530468167824 -0.827585038748 -0.34152322709 -0.0936343035287 -0.944067957645 -8.30508492893
-0.724392417797 -0.276904382611 -0.843409217145 0.818112831847 -0.395053217419 -2.51124359416
0.754579468579 0.404895431573 -0.847217238425 0.598903907738 -0.561797104108 -1.39065127314
0.589942690735 -0.707029758567 0.670671321487 0.899697177996 -0.231566509437 3.62885330286
0.144997154923 0.949648459513 0.351533534222 -0.236352206665 -0.577327843928 -0.733153369684
-0.877120097042 0.762434166869 0.0507348758107 -0.728305782864 0.144633425681 -1.39010313893
-0.954328761923 -0.897589088512 -0.00894632497755 -0.582285070518 -0.633028868218 -8.27063053704
-0.976487147628 -0.472618458965 0.965517984097 0.418153038267 0.748696563704 6.39092485832
-0.551552844401 -0.752865240957 0.177877366516 -0.655585726123 0.223137622359 -3.03030601946
-0.676645272995 0.113980147347 0.0966703589347 -0.13120821579 0.114889528332 -0.109059122996
-0.0668298593381 -0.380828156165 -0.0483443460477 -0.022264830941 -0.416249685434 -3.14382696074
0.154054665291 -0.710928859478 0.0519773565215 -0.323471583154 -0.623337805047 -5.52244634195
0.112911707986 0.279077036548 -0.462805706982 -0.994028208778 0.791213245799 -0.737397945981
0.37770411489 -0.989054724714 0.498395735295 0.706210810725 0.21384799798 3.78886510415
-0.810047075563 0.321327568441 0.133169355077 -0.830095374662 0.953852049272 1.68099487426
-0.711155818283 -0.744356600521 -0.036867882379 0.834947423127 -0.257548119278 -0.258423570343
-0.215925349273 -0.33462028654 0.219922137888 -0.546420900116 0.27804888561 -1.02083868111
0.606152178953 0.565262669047 -0.268112956686 0.936448595471 0.644319818414 7.89973212094
0.887823653699 -0.0355381408792 -0.183520860924 -0.140314377435 0.957307783166 4.49146619526
0.1516210942 0.560524111113 -0.292222575602 -0.69945551437 -0.589347198207 -5.34855645889
-0.724822106783 0.301958393348 0.320407954638 0.0445244410437 0.967897901863 5.85790581731
-0.743486814668 0.285626094513 0.745192433106 -0.736234154466 0.288634795497 0.561580033293
-0.717277215645 0.365829742559 -0.169983397806 0.839969567901 -0.987272297614 -2.07205114041
-0.938973873378 -0.871718327988 -0.184093392849 0.755445475939 0.524902593164 2.41160416168
-0.751689409811 0.186966153381 -0.416565878255 0.075949991675 0.326795762699 0.310324042381
0.11586352911 0.439295207241 -0.279679468095 -0.639908217686 -0.566287235647 -5.23565350967
-0.538745015092 0.773614575979 0.234781197935 0.889332901778 -0.858889870134 0.97570998711
0.131207800406 0.0761853916667 0.976553848946 0.215356774284 -0.874511958981 -0.297892567193
0.188753394276 0.410529611732 0.867019713718 -0.916733916636 -0.315680528411 -1.63446654971
0.959610587009 0.0549404248541 0.0175638128864 0.240819123244 -0.387180553408 0.14955660131
0.87912062608 0.844446974186 0.164459275497 -0.657151406809 0.221149017403 1.53853186072
-0.0618354052905 -0.671854301746 0.856360333642 -0.702538334097 0.0548666252047 -1.37228321822
0.301401185386 -0.626883392934 0.471777813605 -0.470088450339 -0.608604290691 -4.46040741448
0.755126918337 -0.681203952936 -0.920794431794 -0.0656589329092 -0.315034536504 -5.20747269707
0.547416298045 -0.0705889234987 0.605092676803 0.143529227964 -0.627634070378 -0.342536958576
-0.391535898548 -0.675330164299 0.986899893627 -0.251878807185 0.442603573071 2.42400609035
0.969395927765 -0.958622977162 -0.122197305481 0.1750649942 0.75591099832 3.1653730254
-0.307251610438 0.22553055396 -0.833951277983 -0.733965921728 -0.153226792839 -6.06004198757
0.105378047356 -0.341214477707 -0.482731766896 -0.190305846882 0.246256214129 -1.55518852563
-0.997803808768 -0.480844920444 -0.828164095842 0.0653378846706 0.595692332213 -1.20417273744
-0.299652821744 -0.716758673104 0.663377047861 -0.275521552044 -0.353020783521 -2.61022915015
-0.600462746534 -0.480801122166 -0.970586409688 -0.445940077372 0.949469902928 -1.51023501478
0.106613556066 0.00946371320806 -0.696345875377 0.0788370640265 -0.398401782026 -3.64015729767
-0.0901682277954 0.69025145722 -0.656263779502 0.850604063679 0.523981147003 5.34386533787
-0.218496889774 -0.495725119165 -0.0729001738544 0.567813272369 0.906738742985 5.37629915473
0.918961589413 -0.641585904835 -0.973715003471 -0.877864990813 0.853279950838 -2.53041543973
-0.909398634574 0.968253115238 0.0289883855512 0.645671370287 0.121160203579 4.3025592516
-0.232688796139 0.834911294604 0.0234691093339 0.864454306411 -0.762162332026 1.15454668659
0.707154989148 0.433093740298 -0.477964512531 0.401310740187 -0.544135794667 -0.975987080434
-0.0303223070108 -0.691948293646 0.484264988434 -0.293001508298 -0.508055233719 -3.67370613079
0.826260371291 0.992781878059 0.296473420901 0.77615116303 -0.37506358688 4.93053110783
0.469808810256 0.311329741398 -0.518862559602 -0.54030193046 0.211013230619 -1.5702609545
0.812977298938 0.111661469646 0.855795891639 0.866946470059 -0.587598228949 4.13348264864
-0.668809489213 0.257034205703 -0.331499613467 0.765650970307 0.775955998491 5.79314395547
0.827247336055 0.357662268371 0.88703193756 -0.516997256415 -0.760002409051 -1.66433338544
