x0 x1 y1
0.45505 0.80902 37.221
0.081876 0.89893 2.0116
0.15508 0.81838 4.378
0.078658 0.64473 1.7321
0.18935 0.91354 5.8776
0.91991 0.47024 115.15
0.50049 0.045882 39.022
0.0033286 0.9718 0.026416
0.75169 0.59266 72.887
0.75697 0.20493 76.066
0.10885 0.69192 2.7157
0.97612 0.69568 115.01
0.12701 0.91212 4.6582
0.56423 0.065607 49.763
0.54902 0.98762 41.277
0.40518 0.19504 27.788
0.75308 0.21297 70.159
0.58418 0.046223 50.657
0.021806 0.43915 0.17386
0.12158 0.15788 3.5722
0.94077 0.078839 98.975
0.15024 0.21732 4.4282
0.72 0.98529 69.539
0.28021 0.032193 15.038
0.031848 0.16046 0.69769
0.6504 0.021305 56.951
0.9405 0.37259 111.8
0.66048 0.77944 62.752
0.17257 0.20818 6.2886
0.10575 0.99047 3.1549
0.47847 0.84886 40.67
0.95765 0.27905 117.55
0.48483 0.7407 38.357
0.061509 0.82388 1.4172
0.057093 0.31571 1.474
0.044754 0.30288 1.0772
0.76324 0.40528 67.557
0.94724 0.41006 118.29
0.64381 0.39524 51.061
0.17663 0.58659 6.8216
